"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2008,"NA-231 - Jamshoro","NA-231","Sindh","Jamshoro","Hyderabad","MQM","Muhammad Javed","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",6751,TRUE,"MQM","Muhammad Javed","Muhammad Javed","Muhammad_Javed"
2008,"NA-231 - Jamshoro","NA-231","Sindh","Jamshoro","Hyderabad","PML-N","Abdul Hameed Rajput","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (South) Hyderabad Division",561,TRUE,"PML-N","Abdul Hameed Rajput","Abdul Hameed Rajput","Abdul_Hameed_Rajput"
2008,"NA-231 - Jamshoro","NA-231","Sindh","Jamshoro","Hyderabad","PPP","Nawab Abdul Ghani Talpur","Interior Sindh","Sindh:Interior","Interior Sindh",500064,5114,"PPP (s)/PDA",37.24943207,"Zone-3 (South) Hyderabad Division",138320,TRUE,"PPP","Nawab Abdul Ghani Talpur","Nawab Abdul Ghani Talpur","Nawab_Abdul_Ghani_Talpur"
2008,"NA-231 - Jamshoro","NA-231","Sindh","Jamshoro","Hyderabad","Sindh United Party","Syed Jalal Mehmood Shah","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",33362,TRUE,"Sindh United Party","Syed Jalal Mehmood Shah","Syed Jalal Mehmood Shah","Syed_Jalal_Mehmood_Shah"
2008,"NA-232 - Dadu","NA-232","Sindh","Dadu","Hyderabad","MQM","Ghulam Murtza Solangi","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",57,TRUE,"MQM","Ghulam Murtza Solangi","Ghulam Murtza Solangi","Ghulam_Murtza_Solangi"
2008,"NA-232 - Dadu","NA-232","Sindh","Dadu","Hyderabad","Pakistan Muslim League","Liquat Ali Khan Jatoi","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (South) Hyderabad Division",34019,TRUE,"Pakistan Muslim League","Liquat Ali Khan Jatoi","Liquat Ali Khan Jatoi","Liquat_Ali_Khan_Jatoi"
2008,"NA-232 - Dadu","NA-232","Sindh","Dadu","Hyderabad","PPP","Shamusddin Panhwar","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (South) Hyderabad Division",173,TRUE,"Pakistan Peoples Party (Shaheed Bhutto)","Shamusddin Panhwar","Shamusddin Panhwar","Shamusddin_Panhwar"
2008,"NA-232 - Dadu","NA-232","Sindh","Dadu","Hyderabad","PPP","Rafique Ahmed Jamali","Interior Sindh","Sindh:Interior","Interior Sindh",389341,3234,"PPP (s)/PDA",32.21083831,"Zone-3 (South) Hyderabad Division",87467,TRUE,"PPP","Rafique Ahmed Jamali","Rafique Ahmed Jamali","Rafique_Ahmed_Jamali"
2008,"NA-233 - Dadu","NA-233","Sindh","Dadu","Hyderabad","MQM","Syed Zahid Ali Shah","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",104,TRUE,"MQM","Syed Zahid Ali Shah","Syed Zahid Ali Shah","Syed_Zahid_Ali_Shah"
2008,"NA-233 - Dadu","NA-233","Sindh","Dadu","Hyderabad","Pakistan Muslim League","Ihsan Ali Jatoi","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (South) Hyderabad Division",50146,TRUE,"Pakistan Muslim League","Ihsan Ali Jatoi","Ihsan Ali Jatoi","Ihsan_Ali_Jatoi"
2008,"NA-233 - Dadu","NA-233","Sindh","Dadu","Hyderabad","PML-N","Muhammad Yaqoob","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (South) Hyderabad Division",60,TRUE,"PML-N","Muhammad Yaqoob","Muhammad Yaqoob","Muhammad_Yaqoob"
2008,"NA-233 - Dadu","NA-233","Sindh","Dadu","Hyderabad","PPP","Talat Iqbal Mahessar","Interior Sindh","Sindh:Interior","Interior Sindh",438433,2990,"PPP (s)/PDA",31.26156106,"Zone-3 (South) Hyderabad Division",83493,TRUE,"PPP","Talat Iqbal Mahessar","Talat Iqbal Mahessar","Talat_Iqbal_Mahessar"
2008,"NA-234 - Sanghar","NA-234","Sindh","Sanghar","Mirpur Khas","MQM","Riaz Shar","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-2 (East) Mirpur Khas Division",42,TRUE,"MQM","Riaz Shar","Riaz Shar","Riaz_Shar"
2008,"NA-234 - Sanghar","NA-234","Sindh","Sanghar","Mirpur Khas","PML-F","Muhammad Jadam Mangrio","Interior Sindh","Sindh:Interior","Interior Sindh",231236,3330,"PML (s)/IJI/PNA",51.95601031,"Zone-2 (East) Mirpur Khas Division",71394,TRUE,"Pakistan Muslim League (F)","Muhammad Jadam Mangrio","Muhammad Jadam Mangrio","Muhammad_Jadam_Mangrio"
2008,"NA-234 - Sanghar","NA-234","Sindh","Sanghar","Mirpur Khas","PML-N","Zakir Hussain Mari","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-2 (East) Mirpur Khas Division",203,TRUE,"PML-N","Zakir Hussain Mari","Zakir Hussain Mari","Zakir_Hussain_Mari"
2008,"NA-234 - Sanghar","NA-234","Sindh","Sanghar","Mirpur Khas","PPP","Ghulam Muhammad Junejo Alias Gul Junejo","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PPP (s)/PDA",NA,"Zone-2 (East) Mirpur Khas Division",44858,TRUE,"PPP","Ghulam Muhammad Junejo Alias Gul Junejo","Ghulam Muhammad Junejo Alias Gul Junejo","Ghulam_Muhammad_Junejo_Alias_Gul_Junejo"
2008,"NA-235 - Sanghar","NA-235","Sindh","Sanghar","Mirpur Khas","MQM","Dev Das","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-2 (East) Mirpur Khas Division",36,TRUE,"MQM","Dev Das","Dev Das","Dev_Das"
2008,"NA-235 - Sanghar","NA-235","Sindh","Sanghar","Mirpur Khas","PML-F","Ghulam Dastgir Rajar","Interior Sindh","Sindh:Interior","Interior Sindh",199722,3316,"PML (s)/IJI/PNA",52.57157449,"Zone-2 (East) Mirpur Khas Division",68122,TRUE,"Pakistan Muslim League (F)","Ghulam Dastgir Rajar","Ghulam Dastgir Rajar","Ghulam_Dastgir_Rajar"
2008,"NA-235 - Sanghar","NA-235","Sindh","Sanghar","Mirpur Khas","PPP","Sarfaraz Rajar","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PPP (s)/PDA",NA,"Zone-2 (East) Mirpur Khas Division",31997,TRUE,"PPP","Sarfaraz Rajar","Sarfaraz Rajar","Sarfaraz_Rajar"
2008,"NA-236 - Sanghar","NA-236","Sindh","Sanghar","Mirpur Khas","MQM","Muhammad Hanif Ansari","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-2 (East) Mirpur Khas Division",109,TRUE,"MQM","Muhammad Hanif Ansari","Muhammad Hanif Ansari","Muhammad_Hanif_Ansari"
2008,"NA-236 - Sanghar","NA-236","Sindh","Sanghar","Mirpur Khas","MMA","Mufti Muhammad Hanif Khoso","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Religious Parties",NA,"Zone-2 (East) Mirpur Khas Division",68,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Mufti Muhammad Hanif Khoso","Mufti Muhammad Hanif Khoso","Mufti_Muhammad_Hanif_Khoso"
2008,"NA-236 - Sanghar","NA-236","Sindh","Sanghar","Mirpur Khas","PML-F","Jam Mashooque Ali","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-2 (East) Mirpur Khas Division",49483,TRUE,"Pakistan Muslim League (F)","Jam Mashooque Ali","Jam Mashooque Ali","Jam_Mashooque_Ali"
2008,"NA-236 - Sanghar","NA-236","Sindh","Sanghar","Mirpur Khas","PPP","Roshan Din Junejo","Interior Sindh","Sindh:Interior","Interior Sindh",286799,3442,"PPP (s)/PDA",50.44438788,"Zone-2 (East) Mirpur Khas Division",90311,TRUE,"PPP","Roshan Din Junejo","Roshan Din Junejo","Roshan_Din_Junejo"
2008,"NA-237 - Thatta","NA-237","Sindh","Thatta","Hyderabad","MQM","Irfan Ali Bikak","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",265,TRUE,"MQM","Irfan Ali Bikak","Irfan Ali Bikak","Irfan_Ali_Bikak"
2008,"NA-237 - Thatta","NA-237","Sindh","Thatta","Hyderabad","Pakistan Muslim League","Syed Riaz Hussain Shah Sheerazi","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (South) Hyderabad Division",56052,TRUE,"Pakistan Muslim League","Syed Riaz Hussain Shah Sheerazi","Syed Riaz Hussain Shah Sheerazi","Syed_Riaz_Hussain_Shah_Sheerazi"
2008,"NA-237 - Thatta","NA-237","Sindh","Thatta","Hyderabad","PPP","Dr. Abdul Wahid Soomro","Interior Sindh","Sindh:Interior","Interior Sindh",428846,5916,"PPP (s)/PDA",34.40605719,"Zone-3 (South) Hyderabad Division",85138,TRUE,"PPP","Dr. Abdul Wahid Soomro","Dr. Abdul Wahid Soomro","Dr__Abdul_Wahid_Soomro"
2008,"NA-238 - Thatta","NA-238","Sindh","Thatta","Hyderabad","MQM","Heer Soho","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Province Parties",NA,"Zone-3 (South) Hyderabad Division",495,TRUE,"MQM","Heer Soho","Heer Soho","Heer_Soho"
2008,"NA-238 - Thatta","NA-238","Sindh","Thatta","Hyderabad","MMA","Molana Abdul Ghafoor Qasimi","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"Religious Parties",NA,"Zone-3 (South) Hyderabad Division",982,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Molana Abdul Ghafoor Qasimi","Molana Abdul Ghafoor Qasimi","Molana_Abdul_Ghafoor_Qasimi"
2008,"NA-238 - Thatta","NA-238","Sindh","Thatta","Hyderabad","Pakistan Muslim League","Syed Ayaz Ali Shah Sheerazi","Interior Sindh","Sindh:Interior","Interior Sindh",365014,4385,"PML (s)/IJI/PNA",39.68313544,"Zone-3 (South) Hyderabad Division",76812,TRUE,"Pakistan Muslim League","Syed Ayaz Ali Shah Sheerazi","Syed Ayaz Ali Shah Sheerazi","Syed_Ayaz_Ali_Shah_Sheerazi"
2008,"NA-238 - Thatta","NA-238","Sindh","Thatta","Hyderabad","PPP","Arbab Wazir Ahmed Memon","Interior Sindh","Sindh:Interior","Interior Sindh",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (South) Hyderabad Division",62175,TRUE,"PPP","Arbab Wazir Ahmed Memon","Arbab Wazir Ahmed Memon","Arbab_Wazir_Ahmed_Memon"
2008,"NA-239 - Karachi City","NA-239","Sindh","Karachi City","Karachi","MQM","Dr. K.S. Mujahid Khan Baloch","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Province Parties",NA,"Zone-1 (West) Karachi Division",24013,TRUE,"MQM","Dr. K.S. Mujahid Khan Baloch","Dr. K.s. Mujahid Khan Baloch","Dr__K_s__Mujahid_Khan_Baloch"
2008,"NA-239 - Karachi City","NA-239","Sindh","Karachi City","Karachi","MMA","Qari Muhammad Usman","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",5869,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Qari Muhammad Usman","Qari Muhammad Usman","Qari_Muhammad_Usman"
2008,"NA-239 - Karachi City","NA-239","Sindh","Karachi City","Karachi","Pakistan Muslim League","Amanullah Paracha","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",2132,TRUE,"Pakistan Muslim League","Amanullah Paracha","Amanullah Paracha","Amanullah_Paracha"
2008,"NA-239 - Karachi City","NA-239","Sindh","Karachi City","Karachi","PML-N","Syed Hafeezuddin","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",12329,TRUE,"PML-N","Syed Hafeezuddin","Syed Hafeezuddin","Syed_Hafeezuddin"
2008,"NA-239 - Karachi City","NA-239","Sindh","Karachi City","Karachi","PPP","Abdul Qadir Patel","Karachi Region","Sindh:Karachi","Karachi",312401,2377,"PPP (s)/PDA",36.18810439,"Zone-1 (West) Karachi Division",56840,TRUE,"PPP","Abdul Qadir Patel","Abdul Qadir Patel","Abdul_Qadir_Patel"
2008,"NA-24 - Dera Ismail Khan","NA-24","KPK","Dera Ismail Khan","DIKhan","MQM","Mohammad Zubair Anjum","KPK South","KPK South","KPK",NA,NA,"Province Parties",NA,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",642,TRUE,"MQM","Mohammad Zubair Anjum","Mohammad Zubair Anjum","Mohammad_Zubair_Anjum"
2008,"NA-24 - Dera Ismail Khan","NA-24","KPK","Dera Ismail Khan","DIKhan","MMA","Maulana Fazal Ur Rehman","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",45990,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Maulana Fazal Ur Rehman","Maulana Fazal Ur Rehman","Maulana_Fazal_Ur_Rehman"
2008,"NA-24 - Dera Ismail Khan","NA-24","KPK","Dera Ismail Khan","DIKhan","PBP","Abdul Aziz Khan","KPK South","KPK South","KPK",NA,NA,"Other Parties",NA,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",2744,TRUE,"Pakistan Bachao Party","Abdul Aziz Khan","Abdul Aziz Khan","Abdul_Aziz_Khan"
2008,"NA-24 - Dera Ismail Khan","NA-24","KPK","Dera Ismail Khan","DIKhan","PML-N","Hizbullah Gandapur","KPK South","KPK South","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",2155,TRUE,"PML-N","Hizbullah Gandapur","Hizbullah Gandapur","Hizbullah_Gandapur"
2008,"NA-24 - Dera Ismail Khan","NA-24","KPK","Dera Ismail Khan","DIKhan","PPP","Faisal Karim Kundi","KPK South","KPK South","KPK",347165,4287,"PPP (s)/PDA",41.16716835,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",83560,TRUE,"PPP","Faisal Karim Kundi","Faisal Karim Kundi","Faisal_Karim_Kundi"
2008,"NA-240 - Karachi City","NA-240","Sindh","Karachi City","Karachi","MQM","Khawaja Sohail Mansoor","Karachi Region","Sindh:Karachi","Karachi",279723,142,"Province Parties",46.78878748,"Zone-1 (West) Karachi Division",67799,TRUE,"MQM","Khawaja Sohail Mansoor","Khawaja Sohail Mansoor","Khawaja_Sohail_Mansoor"
2008,"NA-240 - Karachi City","NA-240","Sindh","Karachi City","Karachi","MMA","Qari Muhammad Usman","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",1600,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Qari Muhammad Usman","Qari Muhammad Usman","Qari_Muhammad_Usman"
2008,"NA-240 - Karachi City","NA-240","Sindh","Karachi City","Karachi","PPP","Abdullah Bloch","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",61017,TRUE,"PPP","Abdullah Bloch","Abdullah Bloch","Abdullah_Bloch"
2008,"NA-240 - Karachi City","NA-240","Sindh","Karachi City","Karachi","ST","Malik Matloob Ali Awan","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",91,TRUE,"Sunni Tehreek","Malik Matloob Ali Awan","Malik Matloob Ali Awan","Malik_Matloob_Ali_Awan"
2008,"NA-241 - Karachi City","NA-241","Sindh","Karachi City","Karachi","ANP","Zarbali Syed","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Province Parties",NA,"Zone-1 (West) Karachi Division",36236,TRUE,"ANP","Zarbali Syed","Zarbali Syed","Zarbali_Syed"
2008,"NA-241 - Karachi City","NA-241","Sindh","Karachi City","Karachi","MQM","S.A.Iqbal Qadri","Karachi Region","Sindh:Karachi","Karachi",268582,1609,"Province Parties",54.85996828,"Zone-1 (West) Karachi Division",93617,TRUE,"MQM","S.A.Iqbal Qadri","S.a.iqbal Qadri","S_a_iqbal_Qadri"
2008,"NA-241 - Karachi City","NA-241","Sindh","Karachi City","Karachi","PML-N","Wazeer Ahmed Afridi","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",3510,TRUE,"PML-N","Wazeer Ahmed Afridi","Wazeer Ahmed Afridi","Wazeer_Ahmed_Afridi"
2008,"NA-241 - Karachi City","NA-241","Sindh","Karachi City","Karachi","PPP","Dr. Muhammad Shakir Alam","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",11544,TRUE,"PPP","Dr. Muhammad Shakir Alam","Dr. Muhammad Shakir Alam","Dr__Muhammad_Shakir_Alam"
2008,"NA-242 - Karachi City","NA-242","Sindh","Karachi City","Karachi","AHTP","Moulvi Iqbal Haider","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Other Parties",NA,"Zone-1 (West) Karachi Division",243,TRUE,"Awami Himayat Tehreek Pakistan","Moulvi Iqbal Haider","Moulvi Iqbal Haider","Moulvi_Iqbal_Haider"
2008,"NA-242 - Karachi City","NA-242","Sindh","Karachi City","Karachi","MQM","Dr. Abdul Qadir Khanzada","Karachi Region","Sindh:Karachi","Karachi",296822,1812,"Province Parties",60.25227241,"Zone-1 (West) Karachi Division",147892,TRUE,"MQM","Dr. Abdul Qadir Khanzada","Dr. Abdul Qadir Khanzada","Dr__Abdul_Qadir_Khanzada"
2008,"NA-242 - Karachi City","NA-242","Sindh","Karachi City","Karachi","PPP","Muhammad Afaque Khan Alias Shahid","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",27294,TRUE,"PPP","Muhammad Afaque Khan Alias Shahid","Muhammad Afaque Khan Alias Shahid","Muhammad_Afaque_Khan_Alias_Shahid"
2008,"NA-242 - Karachi City","NA-242","Sindh","Karachi City","Karachi","ST","Sohail Baig Noori","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",330,TRUE,"Sunni Tehreek","Sohail Baig Noori","Sohail Baig Noori","Sohail_Baig_Noori"
2008,"NA-243 - Karachi City","NA-243","Sindh","Karachi City","Karachi","MQM","Abdul Waseem","Karachi Region","Sindh:Karachi","Karachi",333290,1731,"Province Parties",58.16676168,"Zone-1 (West) Karachi Division",167764,TRUE,"MQM","Abdul Waseem","Abdul Waseem","Abdul_Waseem"
2008,"NA-243 - Karachi City","NA-243","Sindh","Karachi City","Karachi","PML-N","Farah Awan Advocate","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",1862,TRUE,"PML-N","Farah Awan Advocate","Farah Awan Advocate","Farah_Awan_Advocate"
2008,"NA-243 - Karachi City","NA-243","Sindh","Karachi City","Karachi","PPP","Zafar Ahmed Siddiqui Advocate","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",22147,TRUE,"PPP","Zafar Ahmed Siddiqui Advocate","Zafar Ahmed Siddiqui Advocate","Zafar_Ahmed_Siddiqui_Advocate"
2008,"NA-244 - Karachi City","NA-244","Sindh","Karachi City","Karachi","MQM","Shaikh Salahuddin","Karachi Region","Sindh:Karachi","Karachi",290891,1492,"Province Parties",64.31034305,"Zone-1 (West) Karachi Division",174044,TRUE,"MQM","Shaikh Salahuddin","Shaikh Salahuddin","Shaikh_Salahuddin"
2008,"NA-244 - Karachi City","NA-244","Sindh","Karachi City","Karachi","MMA","Mir Wali","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",1518,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Mir Wali","Mir Wali","Mir_Wali"
2008,"NA-244 - Karachi City","NA-244","Sindh","Karachi City","Karachi","PPP","Khizarul Islam","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",569,TRUE,"Pakistan Peoples Party (Sherpao)","Khizarul Islam","Khizarul Islam","Khizarul_Islam"
2008,"NA-244 - Karachi City","NA-244","Sindh","Karachi City","Karachi","PPP","Ghulam Qadir","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",9271,TRUE,"PPP","Ghulam Qadir","Ghulam Qadir","Ghulam_Qadir"
2008,"NA-245 - Karachi City","NA-245","Sindh","Karachi City","Karachi","ANP","Jumma Khan Babar","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Province Parties",NA,"Zone-1 (West) Karachi Division",301,TRUE,"ANP","Jumma Khan Babar","Jumma Khan Babar","Jumma_Khan_Babar"
2008,"NA-245 - Karachi City","NA-245","Sindh","Karachi City","Karachi","MQM","Farhat Muhammad Khan","Karachi Region","Sindh:Karachi","Karachi",344004,841,"Province Parties",49.17646306,"Zone-1 (West) Karachi Division",149157,TRUE,"MQM","Farhat Muhammad Khan","Farhat Muhammad Khan","Farhat_Muhammad_Khan"
2008,"NA-245 - Karachi City","NA-245","Sindh","Karachi City","Karachi","PML-N","Muhammad Aslam Khan Khattak","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",3275,TRUE,"PML-N","Muhammad Aslam Khan Khattak","Muhammad Aslam Khan Khattak","Muhammad_Aslam_Khan_Khattak"
2008,"NA-245 - Karachi City","NA-245","Sindh","Karachi City","Karachi","PPP","Qazi Muhammad Bashir","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",15392,TRUE,"PPP","Qazi Muhammad Bashir","Qazi Muhammad Bashir","Qazi_Muhammad_Bashir"
2008,"NA-246 - Karachi City","NA-246","Sindh","Karachi City","Karachi","MQM","Sufyan Yousuf","Karachi Region","Sindh:Karachi","Karachi",310045,1281,"Province Parties",63.07439243,"Zone-1 (West) Karachi Division",186933,TRUE,"MQM","Sufyan Yousuf","Sufyan Yousuf","Sufyan_Yousuf"
2008,"NA-246 - Karachi City","NA-246","Sindh","Karachi City","Karachi","PPP","Sohail Ansari","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",6741,TRUE,"PPP","Sohail Ansari","Sohail Ansari","Sohail_Ansari"
2008,"NA-247 - Karachi City","NA-247","Sindh","Karachi City","Karachi","MQM","Dr.Nadeem Ehsan","Karachi Region","Sindh:Karachi","Karachi",303455,1321,"Province Parties",60.64655385,"Zone-1 (West) Karachi Division",168007,TRUE,"MQM","Dr.Nadeem Ehsan","Dr.nadeem Ehsan","Dr_nadeem_Ehsan"
2008,"NA-247 - Karachi City","NA-247","Sindh","Karachi City","Karachi","MMA","Muhammad Ilyas Siddique Advocate","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",484,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Muhammad Ilyas Siddique Advocate","Muhammad Ilyas Siddique Advocate","Muhammad_Ilyas_Siddique_Advocate"
2008,"NA-247 - Karachi City","NA-247","Sindh","Karachi City","Karachi","PPP","Saathi Ishaque Advocate","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",13963,TRUE,"PPP","Saathi Ishaque Advocate","Saathi Ishaque Advocate","Saathi_Ishaque_Advocate"
2008,"NA-248 - Karachi City","NA-248","Sindh","Karachi City","Karachi","MQM","Wasiullah Lakhoo","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Province Parties",NA,"Zone-1 (West) Karachi Division",6326,TRUE,"MQM","Wasiullah Lakhoo","Wasiullah Lakhoo","Wasiullah_Lakhoo"
2008,"NA-248 - Karachi City","NA-248","Sindh","Karachi City","Karachi","MMA","Ibrahim Rais Advocate","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",267,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Ibrahim Rais Advocate","Ibrahim Rais Advocate","Ibrahim_Rais_Advocate"
2008,"NA-248 - Karachi City","NA-248","Sindh","Karachi City","Karachi","PML-N","Shaikh Maqsood Ahmed","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (West) Karachi Division",3888,TRUE,"PML-N","Shaikh Maqsood Ahmed","Shaikh Maqsood Ahmed","Shaikh_Maqsood_Ahmed"
2008,"NA-248 - Karachi City","NA-248","Sindh","Karachi City","Karachi","PPP","Nabeel Ahmed Gabol","Karachi Region","Sindh:Karachi","Karachi",351345,1849,"PPP (s)/PDA",30.28760905,"Zone-1 (West) Karachi Division",84217,TRUE,"PPP","Nabeel Ahmed Gabol","Nabeel Ahmed Gabol","Nabeel_Ahmed_Gabol"
2008,"NA-248 - Karachi City","NA-248","Sindh","Karachi City","Karachi","ST","Muhammad Tahir","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",99,TRUE,"Sunni Tehreek","Muhammad Tahir","Muhammad Tahir","Muhammad_Tahir"
2008,"NA-249 - Karachi City","NA-249","Sindh","Karachi City","Karachi","MQM","Dr. Muhammad Farooq Sattar","Karachi Region","Sindh:Karachi","Karachi",388099,1709,"Province Parties",47.01300441,"Zone-1 (West) Karachi Division",103846,TRUE,"MQM","Dr. Muhammad Farooq Sattar","Dr. Muhammad Farooq Sattar","Dr__Muhammad_Farooq_Sattar"
2008,"NA-249 - Karachi City","NA-249","Sindh","Karachi City","Karachi","MMA","Shabbir Abu Talib","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"Religious Parties",NA,"Zone-1 (West) Karachi Division",3352,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Shabbir Abu Talib","Shabbir Abu Talib","Shabbir_Abu_Talib"
2008,"NA-249 - Karachi City","NA-249","Sindh","Karachi City","Karachi","PPP","Abdul Habib Memon","Karachi Region","Sindh:Karachi","Karachi",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (West) Karachi Division",73324,TRUE,"PPP","Abdul Habib Memon","Abdul Habib Memon","Abdul_Habib_Memon"
2008,"NA-25 - Dera Ismail Khan","NA-25","KPK","Dera Ismail Khan","DIKhan","MMA","Atta Ur Rehman","KPK South","KPK South","KPK",320178,4646,"Religious Parties",42.93736609,"Zone-2 (South) Bannu, DIKhan, Kohat Divisions",44673,TRUE,"Muttahidda Majlis-e-Amal Pakistan","Atta Ur Rehman","Atta Ur Rehman","Atta_Ur_Rehman"
