"ID","Name","Type","Num_Parties","Is_Switcher"
"Khalid_Ahmed_Memon","Khalid Ahmed Memon","Candidate",1,FALSE
"Khalid_Akhtar","Khalid Akhtar","Candidate",1,FALSE
"Khalid_Farooq_Bajwa","Khalid Farooq Bajwa","Candidate",1,FALSE
"Khalid_Hussain","Khalid Hussain","Candidate",1,FALSE
"Khalid_Hussain_Khuhro","Khalid Hussain Khuhro","Candidate",1,FALSE
"Khalid_Ikram","Khalid Ikram","Candidate",1,FALSE
"Khalid_Iqbal_Memon","Khalid Iqbal Memon","Candidate",1,FALSE
"Khalid_Mahmood","Khalid Mahmood","Candidate",3,TRUE
"Khalid_Mahmood_Javed","Khalid Mahmood Javed","Candidate",1,FALSE
"Khalid_Masood","Khalid Masood","Candidate",1,FALSE
"Khalid_Mehboob_Babar","Khalid Mehboob Babar","Candidate",1,FALSE
"Khalid_Mehmood","Khalid Mehmood","Candidate",4,TRUE
"Khalid_Mehmood_Butt","Khalid Mehmood Butt","Candidate",1,FALSE
"Khalid_Mehmood_Chahal","Khalid Mehmood Chahal","Candidate",1,FALSE
"Khalid_Mehmood_Mahar","Khalid Mehmood Mahar","Candidate",1,FALSE
"Khalid_Mehmood_Somra","Khalid Mehmood Somra","Candidate",1,FALSE
"Khalid_Mumtaz","Khalid Mumtaz","Candidate",1,FALSE
"Khalid_Mumtaz_Advocate","Khalid Mumtaz Advocate","Candidate",1,FALSE
"Khalid_Naeek","Khalid Naeek","Candidate",1,FALSE
"Khalid_Parvez","Khalid Parvez","Candidate",1,FALSE
"Khalid_Pervez","Khalid Pervez","Candidate",1,FALSE
"Khalid_Rafee_Cheema","Khalid Rafee Cheema","Candidate",1,FALSE
"Khalid_Saeed_Khan","Khalid Saeed Khan","Candidate",1,FALSE
"Khalid_Shafique","Khalid Shafique","Candidate",1,FALSE
"Khalid_Sulehri","Khalid Sulehri","Candidate",1,FALSE
"Khalid_Waqar","Khalid Waqar","Candidate",1,FALSE
"Khalida_Parveen","Khalida Parveen","Candidate",1,FALSE
"Khalil_Ahmad","Khalil Ahmad","Candidate",2,TRUE
"Khalil_Ahmed","Khalil Ahmed","Candidate",2,TRUE
"Khalil_Akhtar_Rao","Khalil Akhtar Rao","Candidate",1,FALSE
"Khalil_Baloch","Khalil Baloch","Candidate",1,FALSE
"Khalil_Ur_Rehman","Khalil Ur Rehman","Candidate",3,TRUE
"Khalil_Ur_Rehman_Gurmani","Khalil Ur Rehman Gurmani","Candidate",1,FALSE
"Khalil_Ur_Rehman_Khan","Khalil Ur Rehman Khan","Candidate",1,FALSE
"Khan_Adil_Ghafar_Khan_Khattak","Khan Adil Ghafar Khan Khattak","Candidate",1,FALSE
"Khan_Adil_Ghaffar_Khan_Khattak","Khan Adil Ghaffar Khan Khattak","Candidate",1,FALSE
"Khan_Ameer","Khan Ameer","Candidate",1,FALSE
"Khan_Bahader_Marwat","Khan Bahader Marwat","Candidate",1,FALSE
"Khan_Bahadur_Bhatti","Khan Bahadur Bhatti","Candidate",1,FALSE
"Khan_Dad","Khan Dad","Candidate",1,FALSE
"Khan_Mazhar_Abbas_Khan_Rajbana","Khan Mazhar Abbas Khan Rajbana","Candidate",1,FALSE
"Khan_Muhammad_Dahri","Khan Muhammad Dahri","Candidate",1,FALSE
"Khan_Sher_Akbar_Khan","Khan Sher Akbar Khan","Candidate",1,FALSE
"Khan_Zada_Afridi_Advocate","Khan Zada Afridi Advocate","Candidate",1,FALSE
"Khanzada_Arsalan_Khan","Khanzada Arsalan Khan","Candidate",1,FALSE
"Khawaja_Ahmad_Hassan","Khawaja Ahmad Hassan","Candidate",2,TRUE
"Khawaja_Ahmed_Hassan","Khawaja Ahmed Hassan","Candidate",1,FALSE
"Khawaja_Anwaar_Ahmed_Sheikh","Khawaja Anwaar Ahmed Sheikh","Candidate",1,FALSE
"Khawaja_Aqib_Hussain","Khawaja Aqib Hussain","Candidate",1,FALSE
"Khawaja_Muhammad_Imtiaz","Khawaja Muhammad Imtiaz","Candidate",1,FALSE
"Khawaja_Muhammad_Mansha_Ullah_Butt","Khawaja Muhammad Mansha Ullah Butt","Candidate",1,FALSE
"Khawaja_Muhammad_Nadeem_Butt","Khawaja Muhammad Nadeem Butt","Candidate",1,FALSE
"Khawaja_Muhammad_Tanveer","Khawaja Muhammad Tanveer","Candidate",1,FALSE
"Khawaja_Yawar_Naseer","Khawaja Yawar Naseer","Candidate",1,FALSE
"Khawand_Bux_Ghulam_Muhammad","Khawand Bux Ghulam Muhammad","Candidate",1,FALSE
"Khawar_Abbas","Khawar Abbas","Candidate",1,FALSE
"Khawar_Ikram_Bhatti","Khawar Ikram Bhatti","Candidate",1,FALSE
"Khawar_Israr_Satti","Khawar Israr Satti","Candidate",1,FALSE
"Khawar_Shahzad","Khawar Shahzad","Candidate",1,FALSE
"Khawja_Muhammad_Dawood_Sulemani","Khawja Muhammad Dawood Sulemani","Candidate",1,FALSE
"Khawja_Shehzad_Mehmood","Khawja Shehzad Mehmood","Candidate",1,FALSE
"Khday_Dost_Kakar","Khday Dost Kakar","Candidate",1,FALSE
"Khial_Ur_Rehman","Khial Ur Rehman","Candidate",1,FALSE
"Khizar_Hayat","Khizar Hayat","Candidate",2,TRUE
"Khizar_Ilyas_Virk","Khizar Ilyas Virk","Candidate",1,FALSE
"Khizar_Nawaz_Bajwa_","Khizar Nawaz Bajwa.","Candidate",1,FALSE
"Khizer_Hussain_Mazari","Khizer Hussain Mazari","Candidate",1,FALSE
"Khuda_e_Nazar","Khuda e Nazar","Candidate",1,FALSE
"Khudad","Khudad","Candidate",1,FALSE
"Khudai_Daad_Khan","Khudai Daad Khan","Candidate",1,FALSE
"Khuram_Shahzad","Khuram Shahzad","Candidate",1,FALSE
"Khuram_Shehzad","Khuram Shehzad","Candidate",1,FALSE
"Khuram_Shehzad_Chughtaee","Khuram Shehzad Chughtaee","Candidate",1,FALSE
"Khurram_Abbas","Khurram Abbas","Candidate",1,FALSE
"Khurram_Babar_Rafiq","Khurram Babar Rafiq","Candidate",1,FALSE
"Khurram_Fatah","Khurram Fatah","Candidate",1,FALSE
"Khurram_Hameed_Khan","Khurram Hameed Khan","Candidate",1,FALSE
"Khurram_Ijaz","Khurram Ijaz","Candidate",1,FALSE
"Khurram_Parvaiz_Raja","Khurram Parvaiz Raja","Candidate",1,FALSE
"Khurram_Saeed","Khurram Saeed","Candidate",1,FALSE
"Khurram_Shahzad","Khurram Shahzad","Candidate",3,TRUE
"Khurram_Taseer","Khurram Taseer","Candidate",1,FALSE
"Khurshed_Ahmed_Junejo","Khurshed Ahmed Junejo","Candidate",1,FALSE
"Khursheed_Afghan","Khursheed Afghan","Candidate",1,FALSE
"Khursheed_Anwar_Qureshi","Khursheed Anwar Qureshi","Candidate",1,FALSE
"Khursheed_Raja_Asif","Khursheed Raja Asif","Candidate",1,FALSE
"Khurshid_Anwar_Qureshi","Khurshid Anwar Qureshi","Candidate",1,FALSE
"Khurshid_Hassan_Khan_Afridi","Khurshid Hassan Khan Afridi","Candidate",1,FALSE
"Khushhal_Khan_Brohi","Khushhal Khan Brohi","Candidate",1,FALSE
"Khuwaja_Safwan","Khuwaja Safwan","Candidate",1,FALSE
"Khyzer_Hayat_Doger","Khyzer Hayat Doger","Candidate",1,FALSE
"Kisan_Ali","Kisan Ali","Candidate",1,FALSE
"Kishan_Chand_Parwani","Kishan Chand Parwani","Candidate",1,FALSE
"Kohda_Yar_Marri","Kohda Yar Marri","Candidate",1,FALSE
"Komal_Nadeem_Sindhu","Komal Nadeem Sindhu","Candidate",1,FALSE
"Koonaj_Khatoon","Koonaj Khatoon","Candidate",1,FALSE
"Kousar_Parveen","Kousar Parveen","Candidate",2,TRUE
"Lady_Doctor_Shaheen_Zameer","Lady Doctor Shaheen Zameer","Candidate",1,FALSE
"Laiq_Zada","Laiq Zada","Candidate",1,FALSE
"Lajpat_Rai","Lajpat Rai","Candidate",1,FALSE
"Lal_Buksh","Lal Buksh","Candidate",1,FALSE
"Lal_Bux_Jatoi","Lal Bux Jatoi","Candidate",1,FALSE
"Lal_Bux_Sial","Lal Bux Sial","Candidate",1,FALSE
"Lal_Hussain_Khan","Lal Hussain Khan","Candidate",1,FALSE
"Lal_Muhammad_Alias_Muhammad_Anwar","Lal Muhammad Alias Muhammad Anwar","Candidate",1,FALSE
"Lal_Saeed_Afridi","Lal Saeed Afridi","Candidate",1,FALSE
"Lala_Ajmal_Lal_Bhail","Lala Ajmal Lal Bhail","Candidate",1,FALSE
"Lala_Akmal_Lal_Bhatti","Lala Akmal Lal Bhatti","Candidate",1,FALSE
"Lala_Robin_Daniel_","Lala Robin Daniel.","Candidate",1,FALSE
"Lala_Shakeel_Ur_Rehman","Lala Shakeel Ur Rehman","Candidate",1,FALSE
"Lamia_Niazi","Lamia Niazi","Candidate",1,FALSE
"Lashkar_Khan","Lashkar Khan","Candidate",1,FALSE
"Lekhraj_Mal","Lekhraj Mal","Candidate",1,FALSE
"Liaqat_Abbas","Liaqat Abbas","Candidate",1,FALSE
"Liaqat_Ali","Liaqat Ali","Candidate",4,TRUE
"Liaquat_Ali","Liaquat Ali","Candidate",1,FALSE
"Liaquat_Ali_Afridi","Liaquat Ali Afridi","Candidate",1,FALSE
"Liaquat_Ali_Mari","Liaquat Ali Mari","Candidate",1,FALSE
"Liaquat_Hussain_Khan","Liaquat Hussain Khan","Candidate",1,FALSE
"Lt__Col___r__Syed_Karim_Haider_Bukhari","Lt. Col. (r) Syed Karim Haider Bukhari","Candidate",1,FALSE
"Lt__Col__Abdul_Ghaffar_Javid","Lt: Col: Abdul Ghaffar Javid","Candidate",1,FALSE
"Lt__Col__r__Alhaj_Inamullah_Wazir","Lt: Col (r) Alhaj Inamullah Wazir","Candidate",1,FALSE
"Lt__Col__r__Khalid_Mehmood","Lt. Col (r) Khalid Mehmood","Candidate",1,FALSE
"Lt__Col__r__Syed_Karim_Haidar_Bukhari","Lt. Col.(r) Syed Karim Haidar Bukhari","Candidate",1,FALSE
"Lt__Gen__r__Abdul_Qadir","Lt. Gen.(r) Abdul Qadir","Candidate",1,FALSE
"Lt__General_r__Abdul_Qadir_Baloch","Lt. General(r) Abdul Qadir Baloch","Candidate",1,FALSE
"Ltaf_Hussain_Khoso","Ltaf Hussain Khoso","Candidate",1,FALSE
"Lubna_Faheem","Lubna Faheem","Candidate",1,FALSE
"Luqman","Luqman","Candidate",1,FALSE
"Luqman_Khan","Luqman Khan","Candidate",2,TRUE
"Luqman_Khan_Jadoon","Luqman Khan Jadoon","Candidate",1,FALSE
"Luqman_Shah","Luqman Shah","Candidate",1,FALSE
"M__Akmal_Khan","M. Akmal Khan","Candidate",1,FALSE
"M__Javed_Iqbal","M. Javed Iqbal","Candidate",1,FALSE
"M__Raza_Ali_Shamas_","M. Raza Ali Shamas.","Candidate",1,FALSE
"m_Abbas","m Abbas","Candidate",1,FALSE
"m_Amin_Jogezai","m Amin Jogezai","Candidate",1,FALSE
"m_Anwar_Shahwani","m Anwar Shahwani","Candidate",1,FALSE
"m_Arif","m Arif","Candidate",1,FALSE
"m_Aslam","m Aslam","Candidate",1,FALSE
"m_Asmat_Ullah_Khan_Kakar","m Asmat Ullah Khan Kakar","Candidate",1,FALSE
"m_Ayub","m Ayub","Candidate",1,FALSE
"m_Dawood_Khan","m Dawood Khan","Candidate",1,FALSE
"m_Ikhlas","m Ikhlas","Candidate",1,FALSE
"m_Iqbal","m Iqbal","Candidate",2,TRUE
"m_Ishaque","m Ishaque","Candidate",1,FALSE
"m_Javed","m Javed","Candidate",1,FALSE
"m_Momin_Kurd","m Momin Kurd","Candidate",1,FALSE
"m_Najeeb","m Najeeb","Candidate",1,FALSE
"m_Naseem","m Naseem","Candidate",1,FALSE
"m_Nauman_Khan_Nasir","m Nauman Khan Nasir","Candidate",1,FALSE
"m_Ramzan_Hashmi","m Ramzan Hashmi","Candidate",1,FALSE
"m_Rehman_Waris_Khan","m Rehman Waris Khan","Candidate",1,FALSE
"m_Sajid","m Sajid","Candidate",1,FALSE
"M_sarwar_Khan_Saqib","M.sarwar Khan Saqib","Candidate",1,FALSE
"m_Shafqat_Rana","m Shafqat Rana","Candidate",1,FALSE
"m_Tariq","m Tariq","Candidate",1,FALSE
"m_Tariq_Chaudhry","m Tariq Chaudhry","Candidate",1,FALSE
"m_Waris","m Waris","Candidate",1,FALSE
"m_Yasin","m Yasin","Candidate",1,FALSE
"m_Zahid_Aziz_Alvi_Advocate","m Zahid Aziz Alvi Advocate","Candidate",1,FALSE
"Madad_Ali","Madad Ali","Candidate",1,FALSE
"Madad_Ali_Sodhar","Madad Ali Sodhar","Candidate",1,FALSE
"Madam_Nazia_Latif","Madam Nazia Latif","Candidate",1,FALSE
"Maddo_Jan","Maddo Jan","Candidate",1,FALSE
"Madhulal_Hussain","Madhulal Hussain","Candidate",1,FALSE
"Madiha_Mazhar_Ali_Ranjha","Madiha Mazhar Ali Ranjha","Candidate",1,FALSE
"Madoo_Jan_Gohar_Wazir","Madoo Jan Gohar Wazir","Candidate",1,FALSE
"Mahar_Ali_Shah_Advocate","Mahar Ali Shah Advocate","Candidate",1,FALSE
"Mahar_Muhammad_Yar_Khan_Lak","Mahar Muhammad Yar Khan Lak","Candidate",1,FALSE
"Maher_Muhammad_Bilal_Kalasra","Maher Muhammad Bilal Kalasra","Candidate",1,FALSE
"Mahesh_Kumar_Malani","Mahesh Kumar Malani","Candidate",2,TRUE
"Mahmood_Ahmad","Mahmood Ahmad","Candidate",1,FALSE
"Mahmood_Hussain_Qureshi","Mahmood Hussain Qureshi","Candidate",1,FALSE
"Mahmood_Majeed","Mahmood Majeed","Candidate",1,FALSE
"Mahmood_Qadir_Khan","Mahmood Qadir Khan","Candidate",1,FALSE
"Mahmood_Ul_Haq_Dogar","Mahmood Ul Haq Dogar","Candidate",1,FALSE
"Mahmood_Ul_Hassan","Mahmood Ul Hassan","Candidate",3,TRUE
"Mahr_Muhammad_Yar_Khan_Lak","Mahr Muhammad Yar Khan Lak","Candidate",1,FALSE
"Mahreen_Razzaq_Bhutto","Mahreen Razzaq Bhutto","Candidate",1,FALSE
"Maj__r__Aamir_Aziz_Kurd","Maj (r) Aamir Aziz Kurd","Candidate",1,FALSE
"Maj__r__Tariq_Javed_Akhtar","Maj.(r) Tariq Javed Akhtar","Candidate",1,FALSE
"Maj_r__Javaid_Nasarullah","Maj(r) Javaid Nasarullah","Candidate",1,FALSE
"Maj_r_Abdul_Rehman_Rana","Maj r Abdul Rehman Rana","Candidate",1,FALSE
"Maj_r_Tahir_Sadik","Maj r Tahir Sadik","Candidate",1,FALSE
"Majeed_Ullah_Khan_Shadi_Khel","Majeed Ullah Khan Shadi Khel","Candidate",1,FALSE
"Majid_Ali","Majid Ali","Candidate",1,FALSE
"Majid_Hamoyoun","Majid Hamoyoun","Candidate",1,FALSE
"Majid_Hussain","Majid Hussain","Candidate",2,TRUE
"Majid_Ikram_Mian","Majid Ikram Mian","Candidate",1,FALSE
"Majid_Maqsood","Majid Maqsood","Candidate",1,FALSE
"Majid_Rasheed","Majid Rasheed","Candidate",1,FALSE
"Major___r___Rana_Abdul_Ghafar_Khan","Major ( r ) Rana Abdul Ghafar Khan","Candidate",1,FALSE
"Major__r__Mahmood_Ahmed_Gill","Major (r) Mahmood Ahmed Gill","Candidate",1,FALSE
"Major_r__Raja_Sultan_Akbar","Major(r) Raja Sultan Akbar","Candidate",1,FALSE
"Major_r__Rana_Abdul_Ghaffar_Khan","Major(r) Rana Abdul Ghaffar Khan","Candidate",1,FALSE
"Major_r__Sardar_Zulifqar_Hussain_Syed","Major(r) Sardar Zulifqar Hussain Syed","Candidate",1,FALSE
"Major_Retired_Zulfiqar_Ali","Major Retired Zulfiqar Ali","Candidate",1,FALSE
"Makhdom_Muhammad_Niaz_Inqlabi","Makhdom Muhammad Niaz Inqlabi","Candidate",1,FALSE
"Makhdom_Zada_Syed_Haroon_Ahmad_Sultan_Bukhari","Makhdom Zada Syed Haroon Ahmad Sultan Bukhari","Candidate",1,FALSE
"Makhdoom_Adeel_Ur_Rahman_Hashmi","Makhdoom Adeel Ur Rahman Hashmi","Candidate",1,FALSE
"Makhdoom_Fahad_Iqbal","Makhdoom Fahad Iqbal","Candidate",1,FALSE
"Makhdoom_Faiq_Hussain_","Makhdoom Faiq Hussain.","Candidate",1,FALSE
"Makhdoom_Hashim_Jawa_Bakht","Makhdoom Hashim Jawa Bakht","Candidate",1,FALSE
"Makhdoom_Hassan_Raza_Hashmi","Makhdoom Hassan Raza Hashmi","Candidate",1,FALSE
"Makhdoom_Jalil_Zaman","Makhdoom Jalil Zaman","Candidate",1,FALSE
"Makhdoom_Jamil_Zaman","Makhdoom Jamil Zaman","Candidate",1,FALSE
"Makhdoom_Javed_Hashmi","Makhdoom Javed Hashmi","Candidate",1,FALSE
"Makhdoom_Khuram","Makhdoom Khuram","Candidate",1,FALSE
"Makhdoom_Khuram_Sohail","Makhdoom Khuram Sohail","Candidate",1,FALSE
"Makhdoom_Khusro_Bakhtiar","Makhdoom Khusro Bakhtiar","Candidate",1,FALSE
"Makhdoom_Muhammad_Irtaza_Hashmi","Makhdoom Muhammad Irtaza Hashmi","Candidate",1,FALSE
"Makhdoom_Muhammad_Javaid_Hashmi","Makhdoom Muhammad Javaid Hashmi","Candidate",1,FALSE
"Makhdoom_Nasir_Farid_Chishtti","Makhdoom Nasir Farid Chishtti","Candidate",1,FALSE
"Makhdoom_Nazir_Hussain","Makhdoom Nazir Hussain","Candidate",1,FALSE
"Makhdoom_Syed_Ejaz_Hussain_Naqvi","Makhdoom Syed Ejaz Hussain Naqvi","Candidate",1,FALSE
"Makhdoom_Syed_Faisal_Saleh_Hayat","Makhdoom Syed Faisal Saleh Hayat","Candidate",2,TRUE
"Makhdoom_Syed_Muhammad_Masood_Alam","Makhdoom Syed Muhammad Masood Alam","Candidate",1,FALSE
"Makhdoom_Syed_Suhail_Hassan_Gillani","Makhdoom Syed Suhail Hassan Gillani","Candidate",1,FALSE
"Makhdoom_Zada_Syed_Asad_Hayat","Makhdoom Zada Syed Asad Hayat","Candidate",1,FALSE
"Makhdoom_Zain_Hussain_Qureshi","Makhdoom Zain Hussain Qureshi","Candidate",1,FALSE
"Makhdoomzada_Syed_Asad_Hayat","Makhdoomzada Syed Asad Hayat","Candidate",1,FALSE
"Makhdumzada_Asad_Murtaza_Gillani","Makhdumzada Asad Murtaza Gillani","Candidate",1,FALSE
"Malak_Abad_Shah","Malak Abad Shah","Candidate",1,FALSE
"Malak_Fakhar_Zaman_Khan","Malak Fakhar Zaman Khan","Candidate",1,FALSE
"Malak_Fayaz_Ur_Rehman","Malak Fayaz Ur Rehman","Candidate",1,FALSE
"Malak_Haji_Baz_Gul_Khan_Afridi","Malak Haji Baz Gul Khan Afridi","Candidate",1,FALSE
"Malak_Mazhar_Rasheed","Malak Mazhar Rasheed","Candidate",1,FALSE
"Malak_Mohammad_Asad_Khan","Malak Mohammad Asad Khan","Candidate",1,FALSE
"Malak_Mohammad_Naseer_Khan","Malak Mohammad Naseer Khan","Candidate",1,FALSE
"Malak_Mumtaz_Khan","Malak Mumtaz Khan","Candidate",1,FALSE
"Malak_Noor_Ahmad_Shah_Orakzai","Malak Noor Ahmad Shah Orakzai","Candidate",1,FALSE
"Malak_Rahmatullah","Malak Rahmatullah","Candidate",1,FALSE
"Maliha_Malik","Maliha Malik","Candidate",1,FALSE
"Malik_Aamir_Yar_Warn","Malik Aamir Yar Warn","Candidate",1,FALSE
"Malik_Abdul_Majeed_Channar","Malik Abdul Majeed Channar","Candidate",1,FALSE
"Malik_Abdul_Rehman_Sadiq","Malik Abdul Rehman Sadiq","Candidate",1,FALSE
"Malik_Abdul_Shakoor_Siwag","Malik Abdul Shakoor Siwag","Candidate",1,FALSE
"Malik_Abdur_Rehman_Sadiq","Malik Abdur Rehman Sadiq","Candidate",1,FALSE
"Malik_Adil_Haseeb","Malik Adil Haseeb","Candidate",1,FALSE
"Malik_Ahmad_Yar","Malik Ahmad Yar","Candidate",1,FALSE
"Malik_Akhtar_Ali_Khan","Malik Akhtar Ali Khan","Candidate",1,FALSE
"Malik_Ali_Asgher_Awan","Malik Ali Asgher Awan","Candidate",1,FALSE
"Malik_Aman","Malik Aman","Candidate",1,FALSE
"Malik_Amin_Aslam_Khan","Malik Amin Aslam Khan","Candidate",1,FALSE
"Malik_Anzar_Ali_Khawar","Malik Anzar Ali Khawar","Candidate",1,FALSE
"Malik_Arshad_Ali_Advocate","Malik Arshad Ali Advocate","Candidate",1,FALSE
"Malik_Arshad_Diyal","Malik Arshad Diyal","Candidate",1,FALSE
"Malik_Asad_Ali_Khan","Malik Asad Ali Khan","Candidate",1,FALSE
"Malik_Asif_Nazar_Dehar","Malik Asif Nazar Dehar","Candidate",1,FALSE
"Malik_Asif_Tanveer","Malik Asif Tanveer","Candidate",1,FALSE
"Malik_Atiq_Ur_Rehman_Orakzai","Malik Atiq Ur Rehman Orakzai","Candidate",2,TRUE
"Malik_Aurangzeb_Awan","Malik Aurangzeb Awan","Candidate",1,FALSE
"Malik_Awais_Mehmood","Malik Awais Mehmood","Candidate",1,FALSE
"Malik_Baber_Ali","Malik Baber Ali","Candidate",1,FALSE
"Malik_Badri_Zaman_Utman_Khel","Malik Badri Zaman Utman Khel","Candidate",1,FALSE
"Malik_Bahadar_Yar","Malik Bahadar Yar","Candidate",1,FALSE
"Malik_Bilal_Ahmad_Khar","Malik Bilal Ahmad Khar","Candidate",1,FALSE
"Malik_Daud_Khan_Afridi","Malik Daud Khan Afridi","Candidate",1,FALSE
"Malik_Dildar_Hussain","Malik Dildar Hussain","Candidate",1,FALSE
"Malik_Ehsaan_Ul_Haq","Malik Ehsaan Ul Haq","Candidate",1,FALSE
"Malik_Ehsan_Gungial","Malik Ehsan Gungial","Candidate",1,FALSE
"Malik_Ejaz_Ahmad","Malik Ejaz Ahmad","Candidate",1,FALSE
"Malik_Faisal_Ahmad_Dhakku","Malik Faisal Ahmad Dhakku","Candidate",1,FALSE
"Malik_Fakhar_Zaman_Khan","Malik Fakhar Zaman Khan","Candidate",1,FALSE
"Malik_Fakkhar_Ali","Malik Fakkhar Ali","Candidate",1,FALSE
"Malik_Firdos_Khan","Malik Firdos Khan","Candidate",1,FALSE
"Malik_Ghulam_Hussain_Advocate","Malik Ghulam Hussain Advocate","Candidate",1,FALSE
"Malik_Ghulam_Khan","Malik Ghulam Khan","Candidate",1,FALSE
"Malik_Ghulam_Murtaza_Zahid_Khichi","Malik Ghulam Murtaza Zahid Khichi","Candidate",1,FALSE
"Malik_Ghulam_Mustafa_Khar","Malik Ghulam Mustafa Khar","Candidate",2,TRUE
"Malik_Ghulam_Qadir","Malik Ghulam Qadir","Candidate",1,FALSE
"Malik_Haji_Abdul_Manan_Bangash","Malik Haji Abdul Manan Bangash","Candidate",1,FALSE
"Malik_Ibrar_Aslam_Awan","Malik Ibrar Aslam Awan","Candidate",1,FALSE
"Malik_Ifan_Shafi_Khokhar","Malik Ifan Shafi Khokhar","Candidate",1,FALSE
"Malik_Iftkhar_Ahmad","Malik Iftkhar Ahmad","Candidate",1,FALSE
"Malik_Ikhlaq_Ahmed_Awan","Malik Ikhlaq Ahmed Awan","Candidate",1,FALSE
"Malik_Imran_Rehmat_Dogar","Malik Imran Rehmat Dogar","Candidate",1,FALSE
"Malik_Inayatullah_Khokhar","Malik Inayatullah Khokhar","Candidate",1,FALSE
"Malik_Ishtiaq_Ahmed_Bashir","Malik Ishtiaq Ahmed Bashir","Candidate",1,FALSE
"Malik_Israil_Safi","Malik Israil Safi","Candidate",1,FALSE
"Malik_Izzat_Mehmand","Malik Izzat Mehmand","Candidate",1,FALSE
"Malik_Jahangir_Hussain","Malik Jahangir Hussain","Candidate",1,FALSE
"Malik_Jahangir_Warun","Malik Jahangir Warun","Candidate",1,FALSE
"Malik_Jannat_Gul_Kakar","Malik Jannat Gul Kakar","Candidate",1,FALSE
"Malik_Javaid_Akbar","Malik Javaid Akbar","Candidate",1,FALSE
"Malik_Javaid_Shahbaz_Heera","Malik Javaid Shahbaz Heera","Candidate",1,FALSE
"Malik_Javed_Iqbal","Malik Javed Iqbal","Candidate",1,FALSE
"Malik_Javed_Shahbaz_Heera","Malik Javed Shahbaz Heera","Candidate",1,FALSE
"Malik_Javed_Shehbaz_Heera","Malik Javed Shehbaz Heera","Candidate",1,FALSE
"Malik_Jawad_Kamran_Khar","Malik Jawad Kamran Khar","Candidate",1,FALSE
"Malik_Jhanzaib_Khan_Advocate","Malik Jhanzaib Khan Advocate","Candidate",1,FALSE
"Malik_Jodat_Rehan_Khakh_Advocate","Malik Jodat Rehan Khakh Advocate","Candidate",1,FALSE
"Malik_Junaid_Aslam_Niach","Malik Junaid Aslam Niach","Candidate",1,FALSE
"Malik_Kashif_Awan","Malik Kashif Awan","Candidate",1,FALSE
"Malik_Khadim_Hussain","Malik Khadim Hussain","Candidate",1,FALSE
"Malik_Khalid_Naeem","Malik Khalid Naeem","Candidate",2,TRUE
"Malik_Khalil_Ahmad","Malik Khalil Ahmad","Candidate",1,FALSE
"Malik_Khial_Jan","Malik Khial Jan","Candidate",1,FALSE
"Malik_Manzoor_Khan","Malik Manzoor Khan","Candidate",1,FALSE
"Malik_Mazhar_Javed","Malik Mazhar Javed","Candidate",1,FALSE
"Malik_Muhamad_Khalid_Advocate","Malik Muhamad Khalid Advocate","Candidate",1,FALSE
"Malik_Muhammad_Ahmad_Akmel_Dogar","Malik Muhammad Ahmad Akmel Dogar","Candidate",1,FALSE
"Malik_Muhammad_Akram_Kanhoon","Malik Muhammad Akram Kanhoon","Candidate",1,FALSE
"Malik_Muhammad_Arshad_Urf_Achi","Malik Muhammad Arshad Urf Achi","Candidate",1,FALSE
"Malik_Muhammad_Asim_Raza","Malik Muhammad Asim Raza","Candidate",1,FALSE
"Malik_Muhammad_Aslam_Chohan_Gorkha","Malik Muhammad Aslam Chohan Gorkha","Candidate",1,FALSE
"Malik_Muhammad_Aslam_Dogar","Malik Muhammad Aslam Dogar","Candidate",1,FALSE
"Malik_Muhammad_Ayaz","Malik Muhammad Ayaz","Candidate",1,FALSE
"Malik_Muhammad_Azhar_Khurshed","Malik Muhammad Azhar Khurshed","Candidate",1,FALSE
"Malik_Muhammad_Basit_Khar","Malik Muhammad Basit Khar","Candidate",2,TRUE
"Malik_Muhammad_Ehsan_Ullah_Tiwana","Malik Muhammad Ehsan Ullah Tiwana","Candidate",1,FALSE
"Malik_Muhammad_Farooq_Khar","Malik Muhammad Farooq Khar","Candidate",1,FALSE
"Malik_Muhammad_Imran_Bashir_Awan","Malik Muhammad Imran Bashir Awan","Candidate",1,FALSE
"Malik_Muhammad_Iqbal_Lungrial","Malik Muhammad Iqbal Lungrial","Candidate",1,FALSE
"Malik_Muhammad_Irfan_Hussain","Malik Muhammad Irfan Hussain","Candidate",1,FALSE
"Malik_Muhammad_Kamran_Younis","Malik Muhammad Kamran Younis","Candidate",1,FALSE
"Malik_Muhammad_Mudassir_Abbas_Khar","Malik Muhammad Mudassir Abbas Khar","Candidate",1,FALSE
"Malik_Muhammad_Naeem","Malik Muhammad Naeem","Candidate",1,FALSE
"Malik_Muhammad_Naeem_Khar","Malik Muhammad Naeem Khar","Candidate",1,FALSE
"Malik_Muhammad_Nawaz","Malik Muhammad Nawaz","Candidate",1,FALSE
"Malik_Muhammad_Rafique_","Malik Muhammad Rafique.","Candidate",1,FALSE
"Malik_Muhammad_Ramzan","Malik Muhammad Ramzan","Candidate",1,FALSE
"Malik_Muhammad_Ramzan_Cheem","Malik Muhammad Ramzan Cheem","Candidate",1,FALSE
"Malik_Muhammad_Ramzan_Jerh","Malik Muhammad Ramzan Jerh","Candidate",1,FALSE
