"Candidate_ID","Eccentricity"
"Ali_Muhammad_Memon",4
"Amin",4
"Aminul_Haque",4
"Anwar_Ali_Khan",4
"Anwer_Sial_Bhai_",4
"Arbab_Abdul_Ghani_Kasi",4
"Arif_Jamal",4
"Arshad_Abdullah_Vohra",4
"Arshad_Iqbal",4
"Arshad_Mahmood_Rabbani",4
"Asad_Ullah_Shah",4
"Asghar_Ali_Parhiar",4
"Asghar_Ali_Parhiar_Advocate",4
"Ashfaq",4
"Atta_Shaikh_Advocate",4
"Aziz_Ullah_Marwat",4
"Babar_Siraj_Mirza",4
"Basir_Ahmad",4
"Begum_Tahira_Asif",4
"Bilal_Hussain",4
"Bisma_Asif",4
"Ch__Hamid_Ali_Wahla",4
"Ch__Muahmmad_Shabbir_Kamboh",4
"Ch__Muhammad_Safdar_Jamna",4
"Ch__Muhammad_Suleman_Gujar",4
"Ch__Zafar_Iqbal",4
"Ch_Abdul_Qayyum_Bajwa_Advocate",4
"Ch_Khalid_Hussain_Bhatti_Advocate",4
"Chaudhry_Iftikhar_Ahmed_Siddhu_Advocate",4
"Chaudhry_Javed_Sarwar",4
"Chaudhry_Munawar_Hafeez",4
"Choudhary_Anwar_Ali_Gill_Advocate",4
"Choudhary_Muhammad_Ilyas",4
"Dev_Das",4
"Dildar_Ahmed_Khaskheli",4
"Doctor_Asif_Rafique",4
"Doctor_Hafiz_Mohammad_Sarwar_Joyia",4
"Dr__Abdul_Qadir_Khanzada",4
"Dr__Ejaz_Hussain",4
"Dr__Farooq_Sattar",4
"Dr__K_s__Mujahid_Khan_Baloch",4
"Dr__Khalid_Maqbool_Siddiqui",4
"Dr__Lala_Rukh_Mustafa",4
"Dr__Muhammad_Ayoub_Shaikh",4
"Dr__Muhammad_Farooq_Sattar",4
"Dr__Mumtaz_Ali_Chandio",4
"Dr__Taj_Hussain_Fani",4
"Dr_Abdul_Razaque_Lashari",4
"Dr_imam_Bux_Khilji",4
"Dr_Muhammad_Musa_Advocate",4
"Dr_nadeem_Ehsan",4
"Dr_Zaib_Un_Nisa",4
"Engineer_Afridi",4
"Engineer_Muhammad_Zakir",4
"Fahmida_Shah_Bukhari",4
"Faiz_Muhammad",4
"Farhan_Chishti",4
"Farhat_Muhammad_Khan",4
"Farkhanda_Khalid",4
"Farrukh_Hussain",4
"Fayyaz_Ali",4
"Fazal_Ul_Rehman",4
"Feroz_Khan",4
"Fouzia_Hameed",4
"Ghaman",4
"Ghazanfar_Anjum_Yousafzai_Advocate",4
"Ghazi_Salahuddin",4
"Ghulam_Akber_Mallah",4
"Ghulam_Asghar_Rind",4
"Ghulam_Farooq_Shahwani",4
"Ghulam_Muhammad_Rajoka",4
"Ghulam_Murtza_Solangi",4
"Ghulam_Mustafa_Sumsam_Qureshi",4
"Ghulam_Yasin",4
"Gulzar_Ali_Mugheri",4
"Habibullah_Khan",4
"Hafeezuddin",4
"Hafiz_Muhammad_Hanif",4
"Haji_Muhammad_Saeed_Arian",4
"Hameed_Hussain",4
"Hamid_Mehmood",4
"Hassan_Sabir",4
"Heer_Soho",4
"Hubdar_Ali",4
"Humayu_Usman",4
"Hussain_Bakhsh_Panhwar",4
"Iftikhar_Mughal",4
"Imran_Khan",4
"Imran_Khan_Rajput",4
"Imtiaz_Ali",4
"Imtiaz_Ali_Lakho",4
"Inayat_Ali_Rind",4
"Inayat_Ul_Haq",4
"Iqbal_Muhammad_Ali_Khan",4
"Irfan_Ali_Bikak",4
"Irfan_Siddique",4
"Irshad_Bano",4
"Izhar_Ul_Haq_Qureshi_Siddiqui",4
"Junaid_Ahmed_Samejo",4
"Junaid_Tariq_Qureshi_Advocate",4
"Kaleem_Khan",4
"Karim_Khan",4
"Kashif_Ali_Khan",4
"Khair_Bux_Khosa",4
"Khalid_Maqbool_Siddiqui",4
"Khawaja_Awais_Mushtaq",4
"Khawaja_Izhar_Ul_Hassan",4
"Khawaja_Sohail_Mansoor",4
"Khursheed_Abbas",4
"Khursheed_Ali",4
"Khushbakht_Shujat",4
"Kiran_Muhammad_Ali",4
"Kokab_Bukhari",4
"m_Ameen_Watoo",4
"Mahrukh_Mirza",4
"Major_r__Habib_Ur_Rehman_Khan_Myo_Advocate",4
"Makhdoom_Syyed_Zawar_Hussain",4
"Malik_Abdul_Hameed_Awan",4
"Malik_Abdul_Rehman_Dehwar",4
"Malik_Ameer_Abdullah_Awan",4
"Malik_Amjid_Hussain_Uttera",4
"Malik_Aurang_Zaib_Awan",4
"Malik_Ejaz_Ahmad_Channar",4
"Malik_Javed_Khan",4
"Malik_Mazhar_Hussain",4
"Malik_Muhammad_Asif_Awan",4
"Malik_Muhammad_Asim",4
"Malik_Subhoh_Saddiq",4
"Malik_Tanveer_Hussain",4
"Malik_Zafar_Iqbal_Boorh",4
"Mangharam",4
"Manzoor_Joori",4
"Maqsood_Ahmed_Awan",4
"Maryam_Bibi",4
"Maulana_Noor_Ul_Haq",4
"Mazhar_Ali_Alvi",4
"Mazhar_Hussain",4
"Mehar_Tajamal_Hussain_Luck",4
"Mehboob_Alam",4
"Mehmood_Qadir_Khanzada",4
"Mehr_Tariq_Maqsood_Advocate",4
"Mian_Aftab_Ahmad_Qureshi",4
"Mian_Muhammad_Ateeq_Sheikh",4
"Mian_Nadeem_Anwar",4
"Mian_Sarfraz_Watto",4
"Mian_Tariq_Ali_Bodla",4
"Mian_Tariq_Mehmood",4
"Mihtab_Hayat_Khan",4
"Mir_Sanaullah_Khan_Murghazani",4
"Mirza_Muhammad_Jameel_Raza",4
"Mohammad_Salman_Khan_Baloch",4
"Mohammad_Umer_Agha_Awaan",4
"Mohammad_Zubair_Anjum",4
"Mohsin_Badshah_Advocate",4
"Mr__Ghulam_Mohiuddin_Durrani__Advocate_",4
"Mr__Rana_Fateh_Muhammad_Rajput",4
"Mr_ferozuddin_Narejo",4
"Mrs__Khush_Bakhat_Shujaat",4
"Mudassar_Ejaz",4
"Muhamamd_Moin_Aamer_Pirzada",4
"Muhammad_Abdul_Rauf_Siddiqui",4
"Muhammad_Adrees",4
"Muhammad_Akhtar",4
"Muhammad_Akram_Arain_Advocate",4
"Muhammad_Aleem",4
"Muhammad_Ali_Jawad",4
"Muhammad_Ali_Rashid",4
"Muhammad_Ali_Rodeni",4
"Muhammad_Amin",4
"Muhammad_Amin_Wattoo_",4
"Muhammad_Anwar_Khantareen",4
"Muhammad_Arif_Brohi",4
"Muhammad_Asif_Jah",4
"Muhammad_Aslam__Retired_",4
"Muhammad_Azam",4
"Muhammad_Hafeez_Tabassum",4
"Muhammad_Hanif_Ansari",4
"Muhammad_Hussain_Awan",4
"Muhammad_Ilyas",4
"Muhammad_Imran_Gill",4
"Muhammad_Imran_Ijaz_Butt",4
"Muhammad_Iqbal_Khan",4
"Muhammad_Jan_Rind",4
"Muhammad_Jawed_Hanif_Khan",4
"Muhammad_Jumma_Changazi",4
"Muhammad_Junaid_Niaz_Siddiqui",4
"Muhammad_Malik",4
"Muhammad_Meraj_Ahmed",4
"Muhammad_Mureed_Brohi",4
"Muhammad_Muzammil_Qureshi",4
"Muhammad_Nawaz",4
"Muhammad_Pervaiz",4
"Muhammad_Ramzan_Lashari",4
"Muhammad_Rashid_Saleem_Khanzada",4
"Muhammad_Rehan_Hashmi",4
"Muhammad_Roshan_Khan",4
"Muhammad_Saeed_Anwar",4
"Muhammad_Saleem",4
"Muhammad_Saleem_Langah",4
"Muhammad_Sarwar_Alvi",4
"Muhammad_Shafique",4
"Muhammad_Shafique_Bhatti",4
"Muhammad_Shahid",4
"Muhammad_Talib_Bhatti",4
"Muhammad_Tariq_Pachar",4
"Muhammad_Tufail_Thakar_Advocate",4
"Muhammad_Yaqoob",4
"Muhammad_Yaseen",4
"Muhammad_Zakir_Shaikh",4
"Muhammad_Zunbair_Anjum",4
"Mujahid_Abbas_Khan",4
"Mulana_Abdul_Baqi_Torkhel",4
"Mumtaz_Bhai",4
"Munawar_Ali_Chohan",4
"Munawar_Ali_Choohan_",4
"Munir_Ahmad",4
"Munir_Ahmed_Pathan",4
"Munzleen",4
"Mushtaq_Ali",4
"Mustafa_Kamal",4
"Muzammil_Hussain_Joyia",4
"Nabeel_Ahmed_Gabol",4
"Nadeem_Brohi_Bhai",4
"Naeem_Ajmal_Khan_Lashari_Bedar",4
"Najma",4
"Naseem_Akhtar",4
"Naseer_Ahmed_Farooqi",4
"Nasir_Ayyub_Awan_Advocate",4
"Naveed_Akhter_Khan",4
"Naveed_Hasan",4
"Nawab_Ali",4
"Nazir_Ahmed_Abbasi",4
"Nazir_Hussain",4
"Nazli_Ifat_Tabasum",4
"Nisar_Ahmed_Shar",4
"Nisar_Ahmed_Sultan_Tanoli",4
"Noor_Ahmad",4
"Noor_Mohammad_Sahito",4
"Paras",4
"Peer_Nasir_Saqlalin_Muhammadi",4
"Pir_Bux_Solangi",4
"Pir_Syed_Farzand_Ali_Shah",4
"Pir_Zaman_Shah",4
"Poonjo_Bheel_Advocate",4
"Prem_Chand",4
"Prof__Mushtaq_Hussain_Mughal",4
"Prof_muhammad_Sagheer_Choudhary_",4
"Professor_Khursheed_Ahmed_Siddiqui",4
"Qalib_Abbas_Malik",4
"Qayum_Khan",4
"Rai_Muhammad_Younas",4
"Raja_Ajaz_Hussain",4
"Raja_Imran_Ashraf",4
"Rana_Abdul_Rehman_Sultani",4
"Rana_Farhat_Ali_Advocate",4
"Rana_Muhamamd_Ashraf",4
"Rana_Muhammad_Abu_Bakar",4
"Rana_Muhammad_Arif_Raza",4
"Rana_Muhammad_Arshad_Khan",4
"Rana_Nisar_Ahmed",4
"Rana_Sajid_Mehmood_Advocate",4
"Rana_Zafar_Ali_Khan",4
"Rana_Zahoor_Ul_Haq_Advocate",4
"Rana_Zulqarnain_Khan",4
"Rao_Abdul_Qayoum_Khan_Advocate",4
"Rao_Abdul_Qayyum_Khan_Advocate",4
"Rao_Muhammad_Farman_Uarf_Chotu_Chacha",4
"Razia_Iqbal",4
"Razziq_Mehmood_Bhatti",4
"Riaz_Ahmed",4
"Riaz_Shar",4
"Rizwan_Zafar",4
"S_a_iqbal_Qadri",4
"Saba_Anwar",4
"Sadiq_Iftikhar",4
"Safdar_Ali",4
"Saifullah_Khan",4
"Sajid_Ahmed",4
"Sajid_Wahab_Khanzada",4
"Sajjad_Ahmad_Naseem",4
"Sakhi_Dad_Mari",4
"Salahuddin",4
"Samia_Naz",4
"Sardar_Afzaal_Ahmed_Madahar_Advocate",4
"Sardar_Ameer_Qalam_Awan",4
"Sardar_Ghulam_Mujtaba_Khan",4
"Sardar_Nabeel_Ahmed_Gabol",4
"Sarfaraz_Khan",4
"Sarwar_Khan_Lashri_Advocate_High_Court_",4
"Shabbir_Ahmed_Qaimkhani",4
"Shah_Nawaz_Mahar",4
"Shahid_Akram",4
"Shahid_Khan_Advocate",4
"Shahid_Parvaiz_Dogar_Advocate",4
"Shahid_Sultan",4
"Shahinshah_Khuddar",4
"Shaikh_Salahuddin",4
"Shakeel_Ahmed",4
"Shaukatullah_Farooqui",4
"Shehbaz_Khan_Umrani",4
"Shehzad_Asif_Javed",4
"Sheikh_Qaisar_Javed",4
"Sheikh_Salahuddin",4
"Sher_Muhammad_Nohri",4
"Siraj-Ud-Din",4
"Sohail_Ahmed_Abbasi",4
"Sohail_Mansoor_Khawaja",4
"Sufyan_Yousuf",4
"Suhail_Ahmed_Abbasi_Advocate_",4
"Suheno",4
"Syed_Akhter_Ul_Iqbal_Qadri",4
"Syed_Ali_Abbas_Shah",4
"Syed_Ali_Raza_Abidi",4
"Syed_Ashraf_Hussain_Shah",4
"Syed_Asif_Hasnain",4
"Syed_Baqar_Ahsan",4
"Syed_Farzand_Ali_Shah",4
"Syed_Ghulam_Shabbir_Shah",4
"Syed_Haider_Abbas_Rizvi",4
"Syed_Imran_Abdullah_so_Syed_Muhammd_Abdullah_Shah",4
"Syed_Imran_Hyder_Shah",4
"Syed_Iqbal_Hussain",4
"Syed_Jamil_Ur_Rab",4
"Syed_Jehan_Shah__Retd_",4
"Syed_Munir_Ul_Haq_Advocate_Attock",4
"Syed_Murtaza_Hussain_Shah",4
"Syed_Nadeem_Hyder_Shah_Advocate",4
"Syed_Nadeem_Mansoor",4
"Syed_Naveed_Anjum_Bukhari",4
"Syed_Rafi_Uddin",4
"Syed_Riffat_Hussain_Shah",4
"Syed_Sajjad_Hussain_Shah",4
"Syed_Tayyab_Hussain",4
"Syed_Waseem_Hussain",4
"Syed_Zafar_Iqbal_Bukhari",4
"Syed_Zahid_Ali_Shah",4
"Ubedullah",4
"Waheed_Ahmed_Mughal",4
"Waheed_Ud_Din",4
"Walidad",4
"Waseem_Ahmed",4
"Waseem_Akhter",4
"Wasiullah_Lakhoo",4
"Wing_Commander_r__Muhammad_Nawaz_Asim",4
"Zafar_Iqbal",4
"Zaheer_Ahmed",4
"Zahid_Ali_Ujjan",4
"Zahid_Mehmood_Kiani",4
"Zair_Ullah_Khan",4
"Zameer_Ahmed",4
"Zeeshan_Hasan_Sidhu_Advocate",4
"Zulfiqar_Ali",4
"Ghulam_Muhammad",4
"Haji_Muhammad_Gulzar_Awan",4
"Nasir_Abbas",4
"Abdul_Rehman_Khan_Jamali",4
"Abdur_Raj_Khan",4
"Adeeba_Gul_Magsi",4
"Alhaaj_Malak_Aurangzeb_Khan",4
"Ali_Asjad_Malhi",4
"Altaf_Hussain_Unar",4
"Amanullah_Khan_Jadoon",4
"Amanullah_Paracha",4
"Ameer_Maqam",4
"Anwar_Ul_Haq_Alias_Anno",4
"Arbab_Zakaullah",4
"Asif_Tauseef_",4
"Aurangzaib_Khan_Khichi",4
"Azeem_u_Deen_Zahid",4
"Begum_Malik_Shoaib_Awan",4
"Bibi_Yasmeen_Shah",4
"Brgd_r__Zulfiqar_Ahmad_Dhillon",4
"Ch__Abdul_Sattar",4
"Ch__Anwar_Ali_Cheema",4
"Ch__Bilal_Ijaz",4
"Ch__Ghais_Ahmed_Mela",4
"Ch__Imran_Ullah",4
"Ch__Muhammad_Ashiq_Dyial",4
"Ch__Nazir_Ahmed_Jatt",4
"Ch__Pervaiz_Ellahi",4
"Ch__Shahid_Akram_Bhinder",4
"Ch__Shamshad_Ahmad_Khan",4
"Ch__Shujaat_Hussain",4
"Ch__Zaffar_Iqbal_Warraich",4
"Ch_amir_Hussain_",4
"Ch_Anwar_Ali_Cheema",4
"Ch_Liaqat_Abbas_Bhatti",4
"Ch_muhammad_Saeed_Virk",4
"Ch_nauraiz_Shakoor_Khan",4
"Ch_Parvez_Elahi",4
"Ch_pervaiz_Elahi",4
"Ch_pervaiz_Ellahi",4
"Ch_Sajid_Hussain_Chatha",4
"Ch_shahbaz_Hussain",4
"Ch_Shoukat_Ali_Bhatti",4
"Ch_shujat_Hussain",4
"Ch_Wajahat_Hussain",4
"Chaudhary_Shahbaz_Hussain",4
"Chaudhary_Wajahat_Hussain",4
"Chaudhry_Muhammad_Anwar_Bhinder",4
"Choudhry_Adil_Saboor",4
"Choudhry_Farrukh_Altaf",4
"Choudhry_Tariq_Bashir_Cheema",4
"Daniyal_Aziz",4
"Dawa_Khan",4
"Dewan_Syed_Ashiq_Hussain_Bukhari",4
"Doctor_Nisar_Ahmad_Jat_",4
"Dr__Ghulam_Hyder_Samejo",4
"Dr_junaid_Mumtaz_Joya",4
"Dr_sher_Afghan_Khan_Niazi",4
"Ehsanullah_Reki",4
"Engineer_Amir_Muqam",4
"Fahad_Malik",4
"Farhad_Ali_Khan",4
"Farkhanda_Amjad_Warraich",4
"Farooq_Ahmed_Khan_Leghari",4
"Fawad_Ahmad",4
"Fazal_Ahmad_Sheikh",4
"Ghias_Ahmad_Mela",4
"Ghous_Bux_Khan_Mahar",4
"Ghulam_Bibi_Bharwana",4
"Ghulam_Sarwar_Khan",4
"Ghulam_Sarwar_Siyal_Babu",4
"Habibullah_Khan_Kundi",4
"Haji_Bilal_Noor_Ansari_",4
"Haji_Mohammad_Islam_Qureshi",4
"Haleem_Adil_Shaikh",4
"Hamayun_Saifullah_Khan",4
"Hamid_Nasir_Chatha",4
"Hamid_Yar_Hiraj",4
"Haroon_Ehsan_Piracha",4
"Humayun_Akhtar_Khan",4
"Hussaini_Shahabuddin_Shah",4
"Ihsan_Ali_Jatoi",4
"Inam_Khan",4
"Irshad_Alam",4
"Ishaq_Khan_Khakwani",4
"Jaffar_Khan_Mandokhel",4
"Jam_Mir_Muhammad_Yousuf",4
"Javed_Iqbal",4
"Javed_Iqbal_Satti",4
"Kh__Tahir_Zia",4
"Khalid_Ahmad_Gurmani",4
"Khalid_Ahmed_Khan_Lund",4
"Khan_Aftab_Ahmad_Khan_Khichi",4
"Khan_Amanullah_Khan",4
"Khan_Muhammad_Dhari",4
"Khawja_Sheeraz_Mehmood",4
"Khurram_Munawar_Manj",4
"Khurram_Munawwar_Munj",4
"Khurshid_Ali_Khan",4
"Liaquat_Ali_Qureshi",4
"Lietutant_Col__r_Ghulam_Rasul_Sahi_",4
"Liquat_Ali_Khan_Jatoi",4
"Maj__r__Habib_Ullah_Warraich",4
"Makhdom_Zada_Syed_Basit_Ahmad_Sultan_Bukhari",4
"Makhdoom_Khusru_Bakhtiar",4
"Makhdoom_Syed_Ahmad_Alam_Anwar",4
"Makhdoom_Syed_Ali_Akbar_Mehmood",4
"Makhdoom_Syed_Faisal_Saleh_Hayat",4
"Malik_Ghulam_Murtaza_Maitla",4
"Malik_Ghulam_Qasim_Hinjra",4
"Malik_Najab_Gul_Khalil_Adv_",4
"Malik_Nauman_Ahmad_Langrial",4
"Malik_Nauman_Ahmed_Langriyal",4
"Malik_Niaz_Ahmad_Jakhar",4
"Mian_Ahmad_Raza_Khan_Maneka",4
"Mian_Khursheed_Mehmood_Kasuri",4
"Mian_Mazhar_Ahmed_Qureshi",4
"Mian_Muhammad_Azhar",4
"Mian_Muhammad_Jehangir",4
"Mian_Muhammad_Kashif_Ashfaq",4
"Mian_Muhammad_Riaz_",4
"Mian_Najeeb_Ud_Din_Awasi",4
"Mian_Rajab_Ali_Khan_Baloch_",4
"Mian_Riaz_Hussain_Pirzada",4
"Mian_Shamim_Haidar",4
"Mian_Yahya_Shah_Kaka_Khel",4
"Mir_Ahmadan_Khan_Bugti",4
"Mir_Ahmedan_Khan_Bugti",4
"Mir_Asim_Kurd",4
"Mir_Atta-Ur-Rehman_Mengal",4
"Mir_Zeeshan_Ali_Panhwar",4
"Mr__Ghulam_Sarwar_Siyal__Babu_",4
"Muhammad_Afrooq_Anwar_Abbasi",4
"Muhammad_Ajmal_Khan_Kanjoo",4
"Muhammad_Asim_Nazir",4
"Muhammad_Aslam_Khan_Kharral",4
"Muhammad_Ayub_Khan_Khattak",4
"Muhammad_Basharat_Raja",4
"Muhammad_Idrees",4
"Muhammad_Ijaz-Ul-Haq",4
"Muhammad_Intikhab_Khan",4
"Muhammad_Mehboob_Sultan",4
"Muhammad_Naseer_Khan",4
"Muhammad_Nasir_Raja",4
"Muhammad_Nawaz_Khan",4
"Muhammad_Raza_Hayat_Hiraj",4
"Muhammad_Saddique_Khan_Baluch",4
"Muhammad_Safdar_Shakir_",4
"Muhammad_Sarwar_Khan_Kakar",4
"Muhammad_Shah_Khagga",4
"Muhammad_Tahir_Shah",4
"Muhammad_Urs_Khero",4
"Muhtarma_Amna_Zulifqar_Dhillon",4
"Mukhdoom_Syed_Sami-Ul-Hassan_Gilani",4
"Mushtaq_Ali_Cheema_",4
"Mustafa_Nawaz_Khokhar",4
"Naseem_Muhammad_Khan",4
"Nasir_Iqbal_Busal",4
"Nasrullah_Khan_Bijarani",4
"Nawab_Zada_Iftikhar_Ahmad_Khan_Babar",4
"Nawabzada_Sardar_Khan_Chandio",4
"Niloufer_Qasim_Mahdi",4
"Peer_Tariq_Ahmed_Shah",4
"Pir_Aslam_Bodla",4
"Pir_Muhammad_Shah_Khagga",4
"Pir_Sajjad_Saeed_Jan_Sirhandi",4
"Professor_Engineer_Rana_Saeed_Ahmed_Zafar",4
"Qari_Mushtaque_Ahmed_Farooqui",4
"Rai_Mansab_Ali",4
"Rai_Muhammad_Aslam_Kharal",4
"Rais_Munir_Ahmad",4
"Raja_Qasim_Javaid_Ikhlas",4
"Raja_Talia_Saeed_Khan",4
"Rana_Asif_Touseef",4
"Rana_Tariq_Javed",4
"Rana_Zahid_Mahmood_",4
"Rao_Muhammad_Ajmal_Khan",4
"Rao_Sikandar_Iqbal",4
"Rehman_Naseer",4
"Rehman_Naseer_Ch_",4
"Riaz_Fatiyana",4
"Rifat_Javed_Kahloon",4
"Rizwan_Sadiq_Khan",4
"Ruquiya_Saeed_Hashmi",4
"Sahibzada_Muhammad_Nazir_Sultan",4
"Said_Badshah",4
"Sajad_Hussain",4
"Saranzaib_Khan",4
"Sardar_Aqil_Omer",4
"Sardar_Ashiq_Hussain_Gopan",4
"Sardar_Awais_Ahmad_Khan_Leghari",4
"Sardar_Bahadar_Ahmad_Khan_Seehar",4
"Sardar_Fateh_Muhammad_Muhammad_Hassani",4
"Sardar_Maqsood_Khan_Leghari",4
"Sardar_Masood_Ali_Khan_Luni",4
"Sardar_Muhammad_Asif_Nakai",4
"Sardar_Muhammad_Israr_Tareen",4
"Sardar_Muhammad_Jafar_Khan_Leghari",4
"Sardar_Muhammad_Nawab_Khan",4
"Sardar_Muhammad_Yaqoob",4
"Sardar_Nasrullh_Khan_Dreshak_",4
"Sardar_Shajehan_Yousaf",4
"Sardar_Talib_Hassan_Nakai",4
"Sardar_Tofail_Ahmed_Khan",4
"Sardar_Yar_Muhammad_Rind",4
"Sayed_Murad_Ali_Shah",4
"Sh__Rasheed_Ahmed",4
"Shad_Ali_Khan",4
"Shahid_Manzoor_Gill",4
"Shahid_Manzoor_Gill_",4
"Shahida_Sattar_Laleka",4
"Shahzada_Muhyuddin",4
"Sheikh_Jafar_Khan_Mandokhail",4
"Sheikh_Muhammad_Anwar",4
"Sheikh_Muhammad_Tahir_Rasheed",4
"Sheikh_Waqas_Akram",4
"Shoukat_Ali_Khan",4
"Shujaat_Ali_Khan",4
"Sikandar_Hayat_Khan_Bossan",4
"Suhrab_Ali",4
"Sultan_Shahab_Jahangir",4
"Sumaira_Malik",4
"Syed_Ayaz_Ali_Shah_Sheerazi",4
"Syed_Gulzar_Sabtain_Shah",4
"Syed_Mujahid_Ali_Shah",4
"Syed_Noor-Ul-Hassan_Shah",4
"Syed_Obaidullah",4
"Syed_Qurban_Ali_Shah",4
"Syed_Riaz_Hussain_Shah_Sheerazi",4
"Tahir_Bashir_Cheema",4
"Tahir_Hussain_Shah_",4
"Taj_Mohammad_Shaikh",4
"Tariq_Bashir_Cheema",4
"Umar_Ayub_Khan",4
"Umar_Zeb_Khan",4
"Waseem_Gulzar",4
"Wazir_Mohammad_Safi",4
"Zafarullah_Tarar",4
"Zaheer_Ud_Din",4
"Zahid_Nazir",4
"Zardali_Khan",4
"Zargul_Khan",4
"Syed_Inayat_Ali_Shah",4
"Syed_Javed_Ali_Shah",4
"Abdul_Razzaq",4
"Muhammad_Younas",4
"Abbas_Khan_Afridi",4
"Abdul_Ghaffar_Dogar",4
"Abdul_Hakeem_Baloch",4
"Abdul_Hameed_Rajput",4
"Abdul_Hamid_Orakzai",4
"Abdul_Khaliq_Khar",4
"Abdul_Majeed_Khan",4
"Abdul_Qadeer",4
"Abdul_Qadir_Khan",4
"Abdul_Rehman_Khan_Kanju",4
"Abdul_Subhan",4
"Abdulkhaliq",4
"Abdullah",4
"Abdullah_Sheedi",4
"Abid_Ali",4
"Abid_Ali_",4
"Abid_Azeem",4
"Abid_Sheer_Ali",4
"Adrees_Bajwa_",4
"Agha_Muhammad_Munwar",4
"Ahmad_Atteeq_Anwer",4
"Ahmad_Hussain_Dehar",4
"Ahmad_Raza_Maneka",4
"Ahsan_Iqbal",4
"Akhlaq_Younas",4
"Akhtar_Hussain_Jadoon",4
"Akhtiar_Wali",4
"Akhundzada_Badruddin",4
"Alam_Dad_Laleka",4
"Alamzeb_Khan",4
"Alhaj_Muhammad_Farid_Mufakkar",4
"Ali_Gohar_Khan",4
"Ali_Mohammad_Khan_Juna_Advocate",4
"Ali_Raza_Cholyani",4
"Ali_Sher_Khan",4
"Ali_Zahid",4
"Allando_Shah_Alias_Zafar_Ali_Shah",4
"Amir_Muqam",4
"Amir_Talal_Gopang",4
"Ammar_Ahmad_Khan_Leghari",4
"Anjum_Aqeel_Khan",4
"Anwar_Ul_Haq_Chaudhary",4
"Arshad_Manan_Yousaf_Zai",4
"Asghar_Ali_Awan",4
"Asghar_Ali_Shah",4
"Asif_Ali_Malik",4
"Asif_Aqeel",4
"Aslam_Bodla",4
"Atta_Ullah_Tarar",4
"Ayaz_Amir",4
"Azad_Ali_Tabassum",4
"Azhar_Qayyum_Nahra",4
"Azhar_Qayyum_Nehra",4
"Babar_Nawaz_Khan",4
"Bashir_Ahmed",4
"Baz_Gul_Afridi",4
"Begum_Tehmina_Doultana",4
"Bilal_Azhar_Kayani",4
"Bilal_Yaseen",4
"Capt_r_Muhammad_Safdar",4
"Ch__Abid_Raza",4
"Ch__Ashfaq_Ahmed_Mattu",4
"Ch__Mehmood_Bashir_Virk",4
"Ch__Mubashir_Hussain",4
"Ch__Muhammad_Jafar_Iqbal",4
"Ch__Muhammad_Riaz",4
"Ch__Nisar_Ali_Khan",4
"Ch__Safdar-Ur-Rehman",4
"Ch__Saud_Majeed",4
"Ch_Armaghan_Subhani",4
"Ch_Asad_Ur_Rehman",4
"Ch_bilal_Ahmed_Virk",4
"Ch_Jaffar_Iqbal",4
"Ch_muhammad_Ali_Gujar__Advocate",4
"Ch_Muhammad_Ashraf",4
"Ch_muhammad_Munir_Azhar",4
"Ch_Nadeem_Abbas_Rebera",4
"Ch_Nisar_Ali_Khan",4
"Chaudhary_Abid_Raza",4
"Chaudhary_Asad-Ur-Rehman",4
"Chaudhary_Asad_Ur_Rehman",4
"Chaudhary_Farrukh_Altaf",4
"Chaudhary_Iftikhar_Nazir",4
"Chaudhary_Khalid_Javed",4
"Chaudhary_Mahmood_Bashir_Virk",4
"Chaudhary_Muhammad_Ashraf",4
"Chaudhary_Muhammad_Ashraf_Gujjar",4
"Chaudhary_Muhammad_Barjees_Tahir",4
"Chaudhary_Muhammad_Iqbal",4
"Chaudhary_Muhammad_Shahbaz_Babar",4
"Chaudhary_Naseer_Ahmed_Sidhu",4
"Chaudhary_Nazeer_Ahmad",4
"Chaudhary_Nazir_Ahmad",4
"Chaudhary_Nisar_Ali_Khan",4
"Chaudhry_Khadim_Hussain",4
"Chaudhry_Khalid_Javed_Warraich",4
"Chaudhry_Mahmood_Bashir_Virk",4
"Chaudhry_Muhammad_Jamil_Johar_Advocate",4
"Chaudhry_Muhammad_Munir_Azhar",4
"Chaudhry_Naseer_Ahmed_Bhutta",4
"Chaudry_Armaghan_Subhani",4
"Choudhary_Iftikhar_Nazir",4
"Choudhary_Muhammad_Barjees_Tahir",4
"Choudhry_Muhammad_Shahbaz_Babar",4
"Choudhry_Muhammad_Tarique",4
"Chudhary_Bilal_Ahmed_Virk",4
"Chudhary_Hamid_Hameed",4
"Col_r__Mian_Muhammad_Akram_Advocate",4
"Daniyal_Ahmed",4
"Danyal_Choudhary",4
"Dewan_Ashiq_Hussain_Bukhari",4
"Dewan_Syed_Jaffar_Hussain",4
"Dilawar_Khan",4
"Doctor_Hafeez_Ur_Rehman_Khan_Drishak",4
"Doctor_Liaquat_Ali_Khan",4
"Dr__Abu-Ul-Hassan_Ansari",4
"Dr__Azeem-Ud-Din_Zahid_Lakhvi",4
"Dr__Imtiaz_Ahmed",4
"Dr__Mian_Akhtar_Ali_Lalika",4
"Dr__Muhammad_Afzal_Khan_Dhandla",4
"Dr__Syed_Ali_Hyder_Shah",4
"Dr__Tariq_Fazal_Chudhary",4
