"Candidate_ID","PageRank"
"Sardar_Khan",0.000401852872972029
"Dawa_Khan",0.000401687586587715
"Ghulam_Sarwar_Khan",0.000401687586587713
"Muhammad_Nawaz_Khan",0.000401687586587635
"Sardar_Muhammad_Yaqoob",0.000401687586587584
"Muhammad_Arshad",0.000396874657927701
"Imtiaz_Hussain",0.000394332988658295
"Aurang_Zeb_Khan",0.000393194824656114
"Hamza",0.000392979581420173
"Sohail_Ahmad",0.000392979581419851
"Muhammad_Shahid",0.000392802909213374
"Muhammad_Yaseen",0.000392802909213369
"Nisar_Ahmad",0.000390685831766222
"Sardar_Ghulam_Mustafa_Khaskheli",0.000388021033181448
"Syed_Mukhtar_Hussain_Shah",0.000388021033181446
"Ghulam_Muhammad",0.000385851852969973
"Muhammad_Amin",0.000385224338397102
"Muhammad_Haris",0.000384787619861052
"Nasir_Abbas",0.000383952848346719
"Mian_Muhammad_Asif",0.000383687349258913
"Abdul_Hameed_Khan",0.000381187331188857
"Muhammad_Javed",0.000381187331188788
"Nazir_Ahmed",0.000381187331188775
"Saeed_Ur_Rehman",0.000379271895671473
"Mehmood_Khan_Achakzai",0.000376358748997986
"Noor_Muhammad",0.000375319441105834
"Ghulam_Mustafa",0.000373864177820894
"Abdul_Rashid",0.000373363638408826
"Muhammad_Asghar",0.000370476517267263
"Manzoor_Ahmed",0.00037034887649329
"Irfan_Ullah",0.000369181142328096
"Muhammad_Ijaz",0.000369181142328062
"Muhammad_Mushtaq",0.000369181142328054
"Muhammad_Zubair",0.000369181142328037
"Haji_Ghulam_Qadir_Noohani",0.000368954094064027
"Malik_Sikandar_Khan",0.000368954094064009
"Maulana_Fazal_Ur_Rehman",0.000368954094064005
"Maulana_Mian_Hussain_Jalali",0.000368954094064002
"Moulana_Abdullah_Pahore",0.000368954094063979
"Rahat_Hussain",0.000368954094063919
"Aftab_Ahmad_Khan_Sherpao",0.000364774108235687
"Khalid_Mahmood",0.000363483162420609
"Muhammad_Nasrullah",0.000363483162420552
"Shah_Abdul_Aziz",0.000363232642114196
"Saeed_Ahmed",0.000362001625567246
"Iftikhar_Ahmed",0.000360530966277031
"Waheed_Ahmad",0.000360073169305274
"Syed_Asghar_Ali_Shah",0.000358926699876292
"Muhammad_Saeed",0.000358870599670875
"Ghulam_Haider",0.000355710339674882
"Muhammad_Qasim",0.000354490279294704
"Karim_Ali_Jatoi",0.000353140397827611
"Syed_Ghous_Ali_Shah",0.000353140397827589
"Ubaid_Ullah",0.000349569063251708
"Amjad_Ali_Khan",0.00034882978463188
"Abdul_Wajid",0.000348402525735997
"Muhammad_Iqbal",0.000348402525735995
"Abdul_Mohsin",0.000348333335829622
"Akhtar_Ali_Khan",0.000348333335829621
"Akhtar_Muhammad",0.000348333335829619
"Bilal_Qudrat_Butt",0.000348333335829613
"Liaqat_Baloch",0.000348333335829578
"Mahmood_Ul_Hassan",0.000348333335829576
"Muhammad_Riaz_Farooq_Sahi",0.000348333335829553
"Muhammad_Yousuf",0.000348333335829548
"Sahibzada_Tariq_Ullah",0.000348333335829529
"Shah_Faisal_Afridi",0.000348333335829524
"Syed_Javed_Hussain_Shah",0.000348333335829516
"Atta_Ullah_Khan",0.000346652889192398
"Malik_Tariq_Mehmood",0.00034471636222691
"Hizbullah",0.000340262192519178
"Hameed_Hussain",0.00033980182727549
"Imran_Ali",0.000336925586395466
"Kamal_Shah",0.000336530400744512
"Syed_Faisal_Imam",0.000335829943902506
"Javed_Iqbal",0.000333121215554984
"Muhammad_Hassan",0.000332985292319612
"Babar_Ali",0.000331439701712589
"Mian_Muhammad_Rasheed",0.00032866425069705
"Muhammad_Ayoub",0.000325357558096814
"Abdul_Latif",0.000323980106337224
"Muhammad_Alam",0.000323980106337194
"Gul_Asghar_Khan",0.000323694702368688
"Majid_Khan",0.000321807032605446
"Muhammad_Saleem_Khan",0.000321807032605373
"Sahibzada_Muhammad_Hamid_Raza",0.0003200285918555
"Muhammad_Jameel",0.000319818489371895
"Haji_Muhammad_Gulzar_Awan",0.000319771525806455
"Naseer_Ahmed_Kakar",0.000316341622471093
"Jehangir_Khan",0.00031525663461896
"Muhammad_Rizwan",0.000308526135546329
"Gul_Hassan",0.000306768834515869
"Muhammad_Hanif",0.000305483202867591
"Muhammad_Sher_Khan",0.000303927816552328
"Abdul_Aziz",0.000303377656326975
"Muhammad_Jamal_Ud_Din",0.000303377656326937
"Muhammad_Wali_Shah",0.000303377656326932
"Bibi_Yasmeen_Shah",0.000302215760350336
"Ghous_Bux_Khan_Mahar",0.000302215760350296
"Pir_Sajjad_Saeed_Jan_Sirhandi",0.000302215760350212
"Syed_Qurban_Ali_Shah",0.000302215760350152
"Abdul_Majeed",0.000301000044061436
"Ajab_Khan",0.000299634185855727
"Muhammad_Azam",0.000294455287706071
"Hamayun_Akhtar_Khan",0.000293861951934571
"Abdul_Razzaq",0.000293160737380229
"Fida_Muhammad",0.000290781898607119
"Muhammad_Bilal",0.000287773081588896
"Maqsood_Ahmed",0.000287624465855284
"Naveed_Anjum_Khan",0.000285905637338545
"Abdul_Khaliq_Rehmani",0.000279129544559893
"Imdad_Ali",0.000279129544559867
"Ashiq_Ali",0.000276849022504818
"Muhammad_Latif",0.000275734670713371
"Muhammad_Imran",0.000272118716005738
"Deedar_Ali",0.00027173714357621
"Syed_Ali_Hussain",0.000269735519365711
"Muhammad_Tahir_Makhdoom",0.00026804452396132
"Muhammad_Saddiq",0.000263557282932919
"Taj_Muhammad",0.000261188365506187
"Qaisar_Jamal",0.000259968656109379
"Abdul_Jabbar",0.000258251339054067
"Muhammad_Ijaz-Ul-Haq",0.000255310162439792
"Muhammad_Tahir_Khan",0.000255095186530454
"Aarif_Aziz_Sheikh",0.000254148879097091
"Abdul_Akbar_Khan",0.00025414887909709
"Abdul_Aziz_Memon",0.000254148879097089
"Abdul_Berr",0.000254148879097088
"Abdul_Ghafoor_Chaudhary",0.000254148879097087
"Abdul_Habib_Memon",0.000254148879097086
"Abdul_Qadir_Patel",0.000254148879097085
"Abdul_Qudoos_Awan",0.000254148879097083
"Abdul_Rauf_Advocate",0.000254148879097082
"Abdul_Razzaq_Raja",0.000254148879097081
"Abdul_Sattar_Bachani",0.00025414887909708
"Abdul_Wahab_Barakzai",0.000254148879097078
"Abdul_Waheed",0.000254148879097078
"Abdullah_Bloch",0.000254148879097077
"Abid_Hussain_Sathi",0.000254148879097076
"Abid_Ullah_Yousafzai",0.000254148879097075
"Abrar_Azam",0.000254148879097074
"Adeel_Ghulam_Mohy_Ud_Din",0.000254148879097073
"Aezid_Mahmood_Khan_",0.000254148879097072
"Aftab_Alam",0.000254148879097071
"Aftab_Shahban_Mirani",0.00025414887909707
"Agha_Shafqatullah",0.00025414887909707
"Ahmad_Hassan",0.000254148879097069
