"Candidate_ID","Closeness"
"Mirza_Maqbool_Ahmed",0.509080188679245
"Mirza_Muhammad_Nasir_Bage",0.509080188679245
"Mirza_Muhammad_Nasir_Baig",0.509080188679245
"Misbah-Ud-Din",0.509080188679245
"Misbah_Ud_Din",0.509080188679245
"Mohammad_Ayaz_Soomro",0.509080188679245
"Mohammad_Moazim_Ali_Khan",0.509080188679245
"Mohammad_Sagheer",0.509080188679245
"Mohammad_Sulleman",0.509080188679245
"Mr__Makhdoom_Muhammad_Ameen_Faheem",0.509080188679245
"Mr__Peeral_Majeedano",0.509080188679245
"Mr__Shahid_Hussain_Bhutto",0.509080188679245
"Mr_imran_Zafar_Leghari",0.509080188679245
"Mrs_faryal_Talpur",0.509080188679245
"Mubeen_Arshad",0.509080188679245
"Muhammad_Afaque_Khan_Alias_Shahid",0.509080188679245
"Muhammad_Alam_Khan",0.509080188679245
"Muhammad_Ali_Laleka",0.509080188679245
"Muhammad_Ali_Sanul_Awan",0.509080188679245
"Muhammad_Amjid_Abbas",0.509080188679245
"Muhammad_Arshad_Abbas_Qureshi",0.509080188679245
"Muhammad_Asghar_Lal",0.509080188679245
"Muhammad_Ashraf_Bhatti",0.509080188679245
"Muhammad_Asif_Khan",0.509080188679245
"Muhammad_Azam_Afridi",0.509080188679245
"Muhammad_Farooq_Azam_Malik",0.509080188679245
"Muhammad_Haider_Shah",0.509080188679245
"Muhammad_Hakeem_Khan",0.509080188679245
"Muhammad_Hassan_Khan",0.509080188679245
"Muhammad_Hyder_Ali_Bukhari",0.509080188679245
"Muhammad_Idrees_Khattak",0.509080188679245
"Muhammad_Ijaz_Virk_Advocate_",0.509080188679245
"Muhammad_Irshad_Khan",0.509080188679245
"Muhammad_Jamshed",0.509080188679245
"Muhammad_Kashif_Bhabha",0.509080188679245
"Muhammad_Khalid_Bashir_Tarnsporter",0.509080188679245
"Muhammad_Khan_Nadeem",0.509080188679245
"Muhammad_Moazam_Ali_Khan_Jatoi",0.509080188679245
"Muhammad_Mohsin_Ali_Qureshi",0.509080188679245
"Muhammad_Murad_Baloch",0.509080188679245
"Muhammad_Muzamil_Qureshi",0.509080188679245
"Muhammad_Naveed_Ch_",0.509080188679245
"Muhammad_Nawazish_Ali_Pirzada",0.509080188679245
"Muhammad_Nisar_Ahmad_Khan",0.509080188679245
"Muhammad_Rashid_Hussain_Rabani",0.509080188679245
"Muhammad_Saif_Ullah_Khan_Sadozai_Advocate",0.509080188679245
"Muhammad_Sardar_Bahadar_Babar_Khan",0.509080188679245
"Muhammad_Shah_Jehan",0.509080188679245
"Muhammad_Shahjahan_Khan",0.509080188679245
"Muhammad_Shahryar_Khan_Mahar",0.509080188679245
"Muhammad_Shakeel_Shah_Gilani",0.509080188679245
"Muhammad_Shakeel_Ur_Rehman",0.509080188679245
"Muhammad_Shuja_Khan",0.509080188679245
"Muhammad_Tariq_Anees",0.509080188679245
"Muhammad_Tariq_Khan_Niazi",0.509080188679245
"Muhammad_Tariq_Tarar",0.509080188679245
"Muhammad_Waqas",0.509080188679245
"Muhammad_Yaqoob_Ziaratwal",0.509080188679245
"Muhammad_Yasin",0.509080188679245
"Muhammad_Yousuf_Ali_Ghallu",0.509080188679245
"Muhammad_Zaki_Chaudhary",0.509080188679245
"Muhammad_Zaki_Chaudhry",0.509080188679245
"Muhammad_Zulfiqar_Ali",0.509080188679245
"Muhtarma_Ghanwa_Bhutto",0.509080188679245
"Mukhtar_Abbas",0.509080188679245
"Mullna_Abdul_Sattar",0.509080188679245
"Mumtaz_Ali_Cheema",0.509080188679245
"Munawar_Hayat_Abasi",0.509080188679245
"Mushtaq_Ahmad_Mohal__Advocate_High_Court_",0.509080188679245
"Nadeem_Afzal_Gondal",0.509080188679245
"Nadeem_Ahmad_Awan",0.509080188679245
"Naeem_Dastgir_Khan",0.509080188679245
"Naeem_Mehmood_Rana",0.509080188679245
"Nafisa_Shah",0.509080188679245
"Najam_Ud_Din_Khan",0.509080188679245
"Najam_Uddin_Khan",0.509080188679245
"Najmuddin_Khan",0.509080188679245
"Naseem_Khan",0.509080188679245
"Naseer_Mohammad_Khan",0.509080188679245
"Nasira_Arshad",0.509080188679245
"Nasira_Meo",0.509080188679245
"Nasrullah_Roonjha",0.509080188679245
"Natasha_Daultana",0.509080188679245
"Nauman_Islam_Shaikh",0.509080188679245
"Nauman_Islam_Shaikh_",0.509080188679245
"Nawab_Abdul_Ghani_Talpur",0.509080188679245
"Nawab_Ali_Wassan",0.509080188679245
"Nawab_Din",0.509080188679245
"Nawab_Malik_Amir_Muhammad_Khan",0.509080188679245
"Nawab_Mohammad_Yousif_Talpur",0.509080188679245
"Nawab_Muhammad_Yousaf_Talpur",0.509080188679245
"Nawab_Muhammad_Yousif_Talpur",0.509080188679245
"Nawabzada_Abdul_Qadir_Khan",0.509080188679245
"Nawabzada_Ghazanfar_Ali_Gul",0.509080188679245
"Nawabzada_Iftikhar_Ahmad_Khan",0.509080188679245
"Nawabzada_Iftikhar_Ahmed_Khan",0.509080188679245
"Nawabzada_Mir_Amir_Ali_Khan_Magsi",0.509080188679245
"Nawabzada_Mir_Jamal_Khan_Raisani",0.509080188679245
"Nazar_Muhammad",0.509080188679245
"Nazar_Muhammad_Gondal",0.509080188679245
"Nazar_Muhammad_Kakar",0.509080188679245
"Nazeer_Ahmad",0.509080188679245
"Nazir_Ahmed_Bhugio",0.509080188679245
"Nazir_Ahmed_Bughio",0.509080188679245
"Neha_Javed",0.509080188679245
"Nida_Asim",0.509080188679245
"Nisar_Muhammad",0.509080188679245
"Noor_Naeem_Khan",0.509080188679245
"Noor_Ul_Ain",0.509080188679245
"Noor_Ul_Ain_Rai_Saeed",0.509080188679245
"Peer_Haider_Zaman_Quraishi",0.509080188679245
"Peeral_Majeedano",0.509080188679245
"Pir_Aftab_Hussain_Shah_Jilani",0.509080188679245
"Pir_Aftab_Hussain_Shah_Jillani",0.509080188679245
"Pir_Ameer_Ali_Shah_Jilani",0.509080188679245
"Pir_Bux_Jamot",0.509080188679245
"Pir_Haider_Zaman_Qureshi",0.509080188679245
"Pir_Noor_Muhammad_Shah_Jeelani",0.509080188679245
"Pir_Shafqat_Hussain_Shah_Jilani",0.509080188679245
"Pir_Syed_Fazal_Ali_Shah_Jeelani",0.509080188679245
"Pir_Syed_Fazal_Ali_Shah_Jillani",0.509080188679245
"Qadir_Khan_Mando_Khail",0.509080188679245
"Qamar_Abbas",0.509080188679245
"Qamar_Zaman_Kaira",0.509080188679245
"Qazi_Muhammad_Azhar_Advocate",0.509080188679245
"Qazi_Muhammad_Bashir",0.509080188679245
"Qurban_Ali_Kalwar",0.509080188679245
"Quttab_Din",0.509080188679245
"Rafiq_Ahmed_Jamali",0.509080188679245
"Rafique_Ahmed_Jamali",0.509080188679245
"Raheela_Perveen",0.509080188679245
"Rai_Ghulam_Mujtaba_Kharal",0.509080188679245
"Rai_Ijaz_Ahmad_Khan",0.509080188679245
"Rais_Muhammad_Khalid_Chachar",0.509080188679245
"Raja_Faiz_Akbar_Janjuha",0.509080188679245
"Raja_Israr_Ahmed_Abbasi_Advocate",0.509080188679245
"Raja_Masood_Ahmad",0.509080188679245
"Raja_Muhammad_Afzal_Khan",0.509080188679245
"Raja_Muhammad_Iftikhar_Kayani",0.509080188679245
"Raja_Muhammad_Sana_Ul_Haq_Advocate",0.509080188679245
"Raja_Parvaiz_Ashraf",0.509080188679245
"Raja_Pervaiz_Ashraf",0.509080188679245
"Rajib_Ali",0.509080188679245
"Rameez_u_Din_Memon",0.509080188679245
"Rana_Abdul_Rehman_Khan",0.509080188679245
"Rana_Abdul_Shakoor_Khan",0.509080188679245
"Rana_Mahmood_Ashraf",0.509080188679245
"Rana_Mehmood_Ul_Hasan",0.509080188679245
"Rana_Mubashir_Ali_Khan",0.509080188679245
"Rana_Muhammad_Azhar_Uttra",0.509080188679245
"Rana_Muhammad_Farooq_Saeed_Khan",0.509080188679245
"Rana_Muhammad_Qasim_Noon",0.509080188679245
"Rao_Abdul_Ghaffar",0.509080188679245
"Rao_Muhammad_Jameel_Hashim_Khan",0.509080188679245
"Rao_Najeeb_Ur_Rehman",0.509080188679245
"Riaz_Hussain_Lund_Balouch",0.509080188679245
"Rizwan_Ahmad_Hans",0.509080188679245
"Roshan_Din_Junejo",0.509080188679245
"Rozi_Khan_Kakar",0.509080188679245
"Saathi_Ishaque_Advocate",0.509080188679245
"Sabar_Ali_Baloch",0.509080188679245
"Sabir_Ali_Baloch",0.509080188679245
"Sabir_Hussain",0.509080188679245
"Sadiq_Ali_Memon",0.509080188679245
"Saeed_Iqbal",0.509080188679245
"Saeed_Iqbal_",0.509080188679245
"Sajid_Ali_Bambhan",0.509080188679245
"Sajid_Ali_Banbhan",0.509080188679245
"Sajid_Hussain_Turi",0.509080188679245
"Sajjad_Ahmad_Awan_",0.509080188679245
"Sajjad_Ul_Hassan",0.509080188679245
"Sakhawat_Masih",0.509080188679245
"Salahuddin_Junejo",0.509080188679245
"Saleem_Mandviwala",0.509080188679245
"Saleem_Shah",0.509080188679245
"Saleem_Ullah_Khan",0.509080188679245
"Samina_Khalid_Ghurki",0.509080188679245
"Sardar_Ahmed_Khan_Alias_Fayyaz_Ali_Khan",0.509080188679245
"Sardar_Al-Haaj_Muhammad_Umar",0.509080188679245
"Sardar_Al_Haaj_Muhammmad_Umer_Gorgaij",0.509080188679245
"Sardar_Ali",0.509080188679245
"Sardar_Ali_Abbas_Khan_Baloch",0.509080188679245
"Sardar_Asif_Ahmad_Ali",0.509080188679245
"Sardar_Azhar_Ali_Mekan",0.509080188679245
"Sardar_Bahadur_Ahmad_Khan",0.509080188679245
"Sardar_Bahadur_Ahmed_Khan",0.509080188679245
"Sardar_Dost_Muhammad_Khan_Khosa",0.509080188679245
"Sardar_Jahazeb_Khan_Drishak_Almarof_Chand_Khan",0.509080188679245
"Sardar_Kamal_Khan_Chang",0.509080188679245
"Sardar_Khurram_Latif_Khan_Khosa",0.509080188679245
"Sardar_Khyzar_Hayat_Khan_Ladhu_Ka",0.509080188679245
"Sardar_Mir_Baz_Muhammad_Kha_Khetran",0.509080188679245
"Sardar_Mir_Baz_Muhammad_Khan_Khethran",0.509080188679245
"Sardar_Muhammad_Gulzar_Abbasi",0.509080188679245
"Sardar_Muhammad_Saif_Ud_Din_Khan_Khosa",0.509080188679245
"Sardar_Mushtaq_Ahmed",0.509080188679245
"Sardar_Nabil_Ahmed_Gabol",0.509080188679245
"Sardar_Saleem_Haider",0.509080188679245
"Sardar_Saleem_Haider_Khan",0.509080188679245
"Sardar_Sana_Ullah_Zehri",0.509080188679245
"Sardar_Shahnawaz_Khan",0.509080188679245
"Sardar_Shaukat_Hayat_Khan_Advocate",0.509080188679245
"Sardar_Shoaib_Mumtaz_Khan",0.509080188679245
"Sardar_Usman_Nawaz",0.509080188679245
"Sardar_Wahid_Bux_Bhayo",0.509080188679245
"Sardar_Wazir_Ahmed_Jogezai",0.509080188679245
"Sardar_Zafar_Ullah_Khan_Laghari",0.509080188679245
"Sarfaraz_Rajar",0.509080188679245
"Sarshar_Hassan_Cheema",0.509080188679245
"Sayed_Akhun_Zada_Chattan",0.509080188679245
"Shabbir_Ahmad_Khan_Leghari",0.509080188679245
"Shabir_Ahmed",0.509080188679245
"Shafeeqa_Baghum_Rao_Sikindar_Iqbal",0.509080188679245
"Shah_Fahad_Ansari",0.509080188679245
"Shah_Rehman",0.509080188679245
"Shahadat_Ali_Khan_Baloch",0.509080188679245
"Shaheem_Safdar",0.509080188679245
"Shaheen_Zamir",0.509080188679245
"Shaheryar_Khan",0.509080188679245
"Shahid_Abbas",0.509080188679245
"Shahid_Bashir",0.509080188679245
"Shahjahan_Ahmad_Bhatti",0.509080188679245
"Shahjahan_Baloch",0.509080188679245
"Shahrukh_Malik",0.509080188679245
"Shahzad_Majeed",0.509080188679245
"Shahzada_Ghulam_Muhyuddin",0.509080188679245
"Shakeel_Ahmed_",0.509080188679245
"Shamas-Un-Nisa",0.509080188679245
"Shams_Panhwar",0.509080188679245
"Shamshad_Sattar_Bachani",0.509080188679245
"Shamusddin_Panhwar",0.509080188679245
"Shaukat_Ali_Bajwa",0.509080188679245
"Shaukat_Pervez_Khan",0.509080188679245
"Shazia_Aurangzeb_Khan",0.509080188679245
"Shazia_Mari",0.509080188679245
"Shazia_Marri",0.509080188679245
"Shazia_Tehmas_Khan",0.509080188679245
"Shehryar_Amir_Zeb",0.509080188679245
"Sheikh_Kamran_Iqbal",0.509080188679245
"Sheikh_Muhammad_Iqbal",0.509080188679245
"Sheikh_Muhammad_Maghaz_Feroz",0.509080188679245
"Sheikh_Waqar_Ahmed_Advocate",0.509080188679245
"Sher_Muhammad_Balcoh",0.509080188679245
"Sher_Qanoos_Advocate",0.509080188679245
"Shiyam_Sundar_Advocate",0.509080188679245
"Shoaib_Alam_Khan",0.509080188679245
"Shoukat_Ali_Joya_Laleka",0.509080188679245
"Siddique_Akber",0.509080188679245
"Sidra_Saeed",0.509080188679245
"Sohail_Ansari",0.509080188679245
"Sohail_Shahzad",0.509080188679245
"Sumaira_Gul",0.509080188679245
"Sumaira_Mushtaq_Kharal",0.509080188679245
"Syed_Abbas_Raza_Rizvi",0.509080188679245
"Syed_Abdul_Qadir_Gillani",0.509080188679245
"Syed_Abid_Ali_Shah",0.509080188679245
"Syed_Abid_Hussain_Imam",0.509080188679245
"Syed_Abrar_Ali_Shah",0.509080188679245
"Syed_Ahmad_Ali_Shah",0.509080188679245
"Syed_Ahmad_Mujtaba_Gillani",0.509080188679245
"Syed_Akhunzada_Chattan",0.509080188679245
"Syed_Ali_Musa_Gillani",0.509080188679245
"Syed_Ali_Zawar_Naqvi",0.509080188679245
"Syed_Allauddin",0.509080188679245
"Syed_Ameer_Ali_Shah_Jamot",0.509080188679245
"Syed_Amir_Ali_Shah_Jamote",0.509080188679245
"Syed_Amir_Hamza_Peerzada",0.509080188679245
"Syed_Amjad_Hussain_Zaidi",0.509080188679245
"Syed_Anayat_Ali_Shah",0.509080188679245
"Syed_Asghar_Hussain",0.509080188679245
"Syed_Asif_Hashmi",0.509080188679245
"Syed_Ayaz_Ali_Shah_Sherazi",0.509080188679245
"Syed_Azmat_Ali_Bukhari_Advocate",0.509080188679245
"Syed_Faisal_Raza_Abidi",0.509080188679245
"Syed_Faqeer_Hussain_Shah",0.509080188679245
"Syed_Gayoor_Abbas_Bukhari_",0.509080188679245
"Syed_Ghayoor_Abbas_Bukhari",0.509080188679245
"Syed_Ghulam_Mustafa_Shah",0.509080188679245
"Syed_Ghulam_Mustafa_Shah_s_o_Syed_Sabbir_Ahmed_Shah",0.509080188679245
"Syed_Hamid_Saeed_Kazmi",0.509080188679245
"Syed_Hasnat_Ahmed",0.509080188679245
"Syed_Hussain_Tariq",0.509080188679245
"Syed_Ibne_Ali",0.509080188679245
"Syed_Intikhab_Hussain_Shah",0.509080188679245
"Syed_Irfan_Gardezi",0.509080188679245
"Syed_Ishtiaq_Ul_Hassan_Gilani",0.509080188679245
"Syed_Javed_Ali_Shah_Jillani",0.509080188679245
"Syed_Khursheed_Ahmed_Shah",0.509080188679245
"Syed_Manzoor_Abbas",0.509080188679245
"Syed_Mumtaz_Alam_Gillani",0.509080188679245
"Syed_Murtza_Mehmud",0.509080188679245
"Syed_Nasir_Ali_Shah_Alias_Syed_Abbas",0.509080188679245
"Syed_Naveed_Qamar",0.509080188679245
"Syed_Nayyer_Hussain_Bukhari",0.509080188679245
"Syed_Qutab_Ali_Shah_Alias_Ali_Baba",0.509080188679245
"Syed_Rafiullah",0.509080188679245
"Syed_Raza_Abbas",0.509080188679245
"Syed_Sabtul_Haider_Bukhari",0.509080188679245
"Syed_Sohail_Abidi",0.509080188679245
"Syed_Sohail_Abrar",0.509080188679245
"Syed_Sumsam_Ali_Shah_Bukhari",0.509080188679245
"Syed_Sumsan_Ali_Shah_Bukhari",0.509080188679245
"Syed_Tariq_Gilani",0.509080188679245
"Syed_Tariq_Raza",0.509080188679245
"Syed_Waseem_Ul_Hassan_Naqvi",0.509080188679245
"Syed_Yousaf_Raza_Gillani",0.509080188679245
"Syed_Zaffar_Ali_Shah",0.509080188679245
"Syed_Zahid_Bukhari",0.509080188679245
"Syeda_Abida_Hussain",0.509080188679245
"Syeda_Sughra_Imam",0.509080188679245
"Taimoor_Tahir",0.509080188679245
"Taj_Muhammad_Jamali",0.509080188679245
"Talat_Iqbal_Mahessar",0.509080188679245
"Tariq_Ashrif_Kahloon",0.509080188679245
"Tariq_Hakam_Ali",0.509080188679245
"Tariq_Javed_Manzoor",0.509080188679245
"Tariq_Mahmood",0.509080188679245
"Tariq_Mahmood_Bajwa",0.509080188679245
"Tariq_Mehmood_Bajwa",0.509080188679245
"Tariq_Shabbir_Advocate",0.509080188679245
"Tariq_Yaqoob_Fateh_Muhammad",0.509080188679245
"Tasneem_Ahmad_Qureshi",0.509080188679245
"Tasneem_Ahmed_Qureshi",0.509080188679245
"Tussadiq_Masood_Khan",0.509080188679245
"Umar_Aftab",0.509080188679245
"Umar_Farooq_Khan_Shawa",0.509080188679245
"Usman_Khan_Tarakai",0.509080188679245
"Waqar_Ahmad_Khan",0.509080188679245
"Waseef_Ullah_Khan",0.509080188679245
"Waseem_Akhtar",0.509080188679245
"Waseem_Khan_Rajput",0.509080188679245
"Yousaf_Ali",0.509080188679245
"Zafar_Ahmed_Siddiqui_Advocate",0.509080188679245
"Zafar_Iqbal_Ch_",0.509080188679245
"Zafar_Jhandeer",0.509080188679245
"Zahid_Pervaiz_Alias_Zahid_Bashir_",0.509080188679245
"Zar_Gul_Khan",0.509080188679245
"Zubair_Kardar",0.509080188679245
"Zulfaqar_Ali_Qaim_Khani",0.509080188679245
"Zulfiqar_Ali_Behan",0.509080188679245
"Zulfiqar_Ali_Khan",0.509080188679245
"Zulfiqar_Bachani",0.509080188679245
"Zumarad_Khan",0.509080188679245
"Zumurrad_Khan",0.509080188679245
"Abid_Hussain",0.508720245109592
"Ghulam_Muhammad",0.508540464130051
"Abdul_Aleem_Khan",0.508360810174282
"Abdul_Qayyum",0.508061668824291
"Ghulam_Nabi",0.507703163589321
"Abdul_Sattar",0.507703163589321
"Muhammad_Arshad",0.50669014084507
"Muhammad_Shahid",0.506571227411406
"Muhammad_Yaseen",0.506571227411406
"Abdul_Hameed",0.506452369779446
"Dawa_Khan",0.504204625087596
"Ghulam_Sarwar_Khan",0.504204625087596
"Muhammad_Nawaz_Khan",0.504204625087596
"Sardar_Muhammad_Yaqoob",0.504204625087596
"Muhammad_Hassan",0.503440233236152
"Noor_Muhammad",0.503381529850746
"Daniyal_Aziz",0.502970989164628
"Ghulam_Bibi_Bharwana",0.502970989164628
"Mian_Riaz_Hussain_Pirzada",0.502970989164628
"Muhammad_Mehboob_Sultan",0.502970989164628
"Naseem_Muhammad_Khan",0.502970989164628
"Rao_Muhammad_Ajmal_Khan",0.502970989164628
"Sardar_Awais_Ahmad_Khan_Leghari",0.502970989164628
"Tahir_Bashir_Cheema",0.502970989164628
"Mian_Muhammad_Asif",0.502385662748749
"Abdul_Jabbar_Khan",0.50186003255057
"Sardar_Ghulam_Mustafa_Khaskheli",0.501743375174338
"Syed_Mukhtar_Hussain_Shah",0.501743375174338
"Muhammad_Ismail",0.500405703025385
"Jahangir_Khan_Tareen",0.499884205650764
"Aurang_Zeb_Khan",0.499363794100636
"Imtiaz_Hussain",0.498902114873454
"Abdul_Latif",0.498613998613999
"Muhammad_Alam",0.498613998613999
"Iftikhar_Ahmed",0.498211194460473
"Naveed_Iqbal",0.49803876326719
"Khalid_Mehmood",0.497694258704173
"Abdul_Hameed_Khan",0.496835078835309
"Muhammad_Javed",0.496835078835309
"Nazir_Ahmed",0.496835078835309
"Irfan_Ullah",0.4963209933318
"Muhammad_Ijaz",0.4963209933318
"Muhammad_Mushtaq",0.4963209933318
"Muhammad_Zubair",0.4963209933318
"Gul_Asghar_Khan",0.495807970598369
"Abdul_Mohsin",0.495637198622273
"Akhtar_Ali_Khan",0.495637198622273
"Akhtar_Muhammad",0.495637198622273
"Bilal_Qudrat_Butt",0.495637198622273
"Liaqat_Baloch",0.495637198622273
"Mahmood_Ul_Hassan",0.495637198622273
"Muhammad_Riaz_Farooq_Sahi",0.495637198622273
"Muhammad_Yousuf",0.495637198622273
"Sahibzada_Tariq_Ullah",0.495637198622273
"Shah_Faisal_Afridi",0.495637198622273
"Syed_Javed_Hussain_Shah",0.495637198622273
"Khalid_Mahmood",0.49518238128011
"Muhammad_Nasrullah",0.49518238128011
"Tahir_Iqbal",0.494501718213058
"Muhammad_Sadiq",0.494105528213346
"Abdul_Rashid",0.49382292381606
"Abdul_Aziz",0.493145990404387
"Muhammad_Jamal_Ud_Din",0.493145990404387
"Muhammad_Wali_Shah",0.493145990404387
"Syed_Asghar_Ali_Shah",0.49258329529895
"Abdul_Razzaq",0.491517704656723
"Muhammad_Ayoub",0.490400999659207
"Karim_Ali_Jatoi",0.489566795191653
"Syed_Ghous_Ali_Shah",0.489566795191653
"Shah_Abdul_Aziz",0.489400294751162
"Muhammad_Azam",0.489123045547247
"Waheed_Ahmad",0.487906871609403
"Nasir_Abbas",0.487851734659284
"Sahibzada_Muhammad_Hamid_Raza",0.487741498135804
"Qaisar_Jamal",0.487686398553999
"Malik_Tariq_Mehmood",0.487631311419858
"Abdul_Rauf",0.487081123772989
"Taj_Muhammad",0.486916309496955
"Aamer_Masood_Mughal",0.486861396188113
"Abdul_Hakeem_Chandio",0.486861396188113
"Abdul_Qayum",0.486861396188113
"Abdul_Sattar_Samoon",0.486861396188113
"Abdur_Raoof_Dolla",0.486861396188113
"Abid_Javed_Virk",0.486861396188113
"Abid_Mahmood",0.486861396188113
"Abid_Mahmood_Khagga",0.486861396188113
"Abrar_Ul_Haq",0.486861396188113
"Abu_Bakar_Virk",0.486861396188113
"Adil_Khan_Bazai",0.486861396188113
"Adv_Shujaat_Ali",0.486861396188113
"Advocate_Zahoor_Mehsud",0.486861396188113
"Aftab_Ahmad",0.486861396188113
"Aftab_Ahmad_Khan_Khichi",0.486861396188113
"Aftab_Ahmed_Soomro",0.486861396188113
"Aftab_Irshad_Cheema",0.486861396188113
"Aftab_Jahangir",0.486861396188113
"Afzaal_Azeem_Pahat_Advocate",0.486861396188113
"Ahsan_Ulla_Virk",0.486861396188113
"Ajab_Gul",0.486861396188113
"Akeel_Aslam",0.486861396188113
"Akhtar_Iqbal_Dar",0.486861396188113
"Akram_Khan",0.486861396188113
"Akram_Niazi",0.486861396188113
"Aleem_Adil_Sheikh_",0.486861396188113
"Ali_Afzal_Sahi",0.486861396188113
"Ali_Amin_Gandapur",0.486861396188113
"Ali_Asghar_Khan",0.486861396188113
"Ali_Ashraf",0.486861396188113
"Ali_Asjid_Malhi",0.486861396188113
"Ali_Bukhari",0.486861396188113
"Ali_Ijaz_Buttar",0.486861396188113
"Ali_Khan_Jadoon",0.486861396188113
"Ali_Muhammad_Khalul",0.486861396188113
"Ali_Muhammad_Khan",0.486861396188113
"Aliya_Hamza",0.486861396188113
"Amber_Majeed_Niazi",0.486861396188113
"Ambreen_Malik",0.486861396188113
"Amir_Sharjeel",0.486861396188113
"Amirullah",0.486861396188113
"Amjad_Ali_Bajwa",0.486861396188113
"Amjid_Ali_Khan",0.486861396188113
"Aniqa_Mehdi",0.486861396188113
"Anwar_Haqdad",0.486861396188113
"Anwar_Taj",0.486861396188113
"Aqibullah",0.486861396188113
"Arbab_Amir_Ayub",0.486861396188113
"Arbab_Muhammad_Haleem",0.486861396188113
"Arif_Murad",0.486861396188113
"Arif_Ur_Rehman_Alvi",0.486861396188113
"Arshad_Ali_Mayo",0.486861396188113
"Arshad_Mahmood_Chaudhry",0.486861396188113
"Arslan_Khalid",0.486861396188113
"Asad_Qaiser",0.486861396188113
"Asad_Umar",0.486861396188113
"Asif_Khan",0.486861396188113
"Asiya_Asad",0.486861396188113
"Ataullah_Khan",0.486861396188113
"Atif_Ali_Khan_Dreshak",0.486861396188113
"Atif_Choudhry",0.486861396188113
"Aurangzeb_Khichi",0.486861396188113
"Awais_Haider_Jakhar",0.486861396188113
"Ayaz_Sarfraz_Malik",0.486861396188113
"Ayesha_Nazir_Jatt",0.486861396188113
"Azizullah_Dero",0.486861396188113
"Azra_Masood",0.486861396188113
"Babar_Marghazani",0.486861396188113
"Bakht_Jamal_Chandio",0.486861396188113
"Barrister_Abdullah_Mumtaz_Kahloon",0.486861396188113
"Barrister_Hammad_Azhar",0.486861396188113
"Barrister_Nabeel_Dhar",0.486861396188113
"Barrister_Taimur_Malik",0.486861396188113
"Basharat_Ali_Randhawa",0.486861396188113
"Basharat_Raja",0.486861396188113
"Bilal_Ejaz",0.486861396188113
"Brig_Ejaz_Shah",0.486861396188113
"Brigadier_Mumtaz_Iqbal_Kahlon",0.486861396188113
"Ch__Muhammad_Ilyas",0.486861396188113
"Ch_Khalil_Arain",0.486861396188113
"Ch_Muhammad_Shahnawaz_Cheema",0.486861396188113
"Ch_Usman_Ali_Tariq",0.486861396188113
"Changez_Khan_Kakar",0.486861396188113
"Chaudhary_Abdul_Ilyas",0.486861396188113
"Chaudhary_Javed_Iqbal_Waraich",0.486861396188113
"Chaudhry_Muhammad_Ashfaq",0.486861396188113
"Choudary_Shokat_Ali_Bhatti",0.486861396188113
"Choudhry_Muhammad_Saqlain",0.486861396188113
"Choudhry_Naeem_Ul_Din_Waraich",0.486861396188113
"Chudhary_Ilyas_Meharban",0.486861396188113
"Chudhary_Muhammed_Yaqoob",0.486861396188113
"Col_Ajmal_Sabir_Raja",0.486861396188113
"Colnel_Ejaz_Hussain_Minhas",0.486861396188113
"Dawar_Khan_Kundi",0.486861396188113
"Dawood_Shah",0.486861396188113
"Dawood_Ullah",0.486861396188113
"Doctor_Saeed_Ahmed_Afridi",0.486861396188113
"Doctor_Yasmin_Rashid",0.486861396188113
"Dr__Amjad",0.486861396188113
"Dr__Nisar_Jutt",0.486861396188113
"Dr__Riaz_Lang",0.486861396188113
"Dr__Tahir_Ali_Javed",0.486861396188113
"Dr_Azeem_Zahid_Lakhvi",0.486861396188113
"Dr_Muhammad_Azhar_Khan_Jadoon",0.486861396188113
"Ejaz_Ahmad_Gaddan",0.486861396188113
"Eman_Tahir",0.486861396188113
"Engineer_Dawar_Khan_Kundi",0.486861396188113
"Faheem_Khan",0.486861396188113
"Faisal_Mughal",0.486861396188113
"Faiz_Ullah_Kamoka",0.486861396188113
"Falak_Niaz",0.486861396188113
"Falak_Sheer_Sikandar",0.486861396188113
"Farhat_Faheem_Bhatti",0.486861396188113
"Farrukh_Habib",0.486861396188113
"Fawad_Ahmad_Cheema",0.486861396188113
"Fayaz_Ahmed",0.486861396188113
"Fazal_Muhammad_Khan",0.486861396188113
"Ghulam_Zahid",0.486861396188113
"Gohar_Ali_Khoso",0.486861396188113
"Gul_Badshah",0.486861396188113
"Gul_Dad_Khan",0.486861396188113
"Gul_Muhammad_Keerio",0.486861396188113
"Gul_Muhammad_Rind",0.486861396188113
"Gul_Zafar_Khan",0.486861396188113
"Gulzar_Khan",0.486861396188113
"Hafeezullah",0.486861396188113
"Hafiz_Hamid_Raza",0.486861396188113
"Haji_Akhtar_Mohammad_Mandokhel",0.486861396188113
"Haji_Imtiaz_Ahmed_Choudhry",0.486861396188113
"Haji_Khalid_Mehmood_Chatha",0.486861396188113
"Haleem_Adil_Sheikh",0.486861396188113
"Hamid_Khan",0.486861396188113
"Hamid_Ul_Haq",0.486861396188113
"Hamid_Zaman",0.486861396188113
"Hamida_Masood_Shah",0.486861396188113
"Hamza_Khan",0.486861396188113
"Haroon_Ihsaan_Paracha",0.486861396188113
"Hassan_Adeel",0.486861396188113
"Hassan_Ali_Khan",0.486861396188113
"Hina_Manzoor",0.486861396188113
