"Candidate_ID","Eigenvector"
"Nasrullah_Roonjha",0.946057125251969
"Natasha_Daultana",0.946057125251969
"Noor_Ul_Ain",0.946057125251969
"Pir_Aftab_Hussain_Shah_Jillani",0.946057125251969
"Pir_Ameer_Ali_Shah_Jilani",0.946057125251969
"Raheela_Perveen",0.946057125251969
"Rai_Ghulam_Mujtaba_Kharal",0.946057125251969
"Raja_Faiz_Akbar_Janjuha",0.946057125251969
"Raja_Israr_Ahmed_Abbasi_Advocate",0.946057125251969
"Raja_Parvaiz_Ashraf",0.946057125251969
"Rana_Abdul_Shakoor_Khan",0.946057125251969
"Rana_Mahmood_Ashraf",0.946057125251969
"Rana_Mehmood_Ul_Hasan",0.946057125251969
"Rana_Mubashir_Ali_Khan",0.946057125251969
"Rana_Muhammad_Qasim_Noon",0.946057125251969
"Riaz_Hussain_Lund_Balouch",0.946057125251969
"Sabir_Hussain",0.946057125251969
"Saeed_Iqbal",0.946057125251969
"Saeed_Iqbal_",0.946057125251969
"Sajid_Ali_Banbhan",0.946057125251969
"Saleem_Mandviwala",0.946057125251969
"Samina_Khalid_Ghurki",0.946057125251969
"Sardar_Azhar_Ali_Mekan",0.946057125251969
"Sardar_Muhammad_Saif_Ud_Din_Khan_Khosa",0.946057125251969
"Sardar_Nabil_Ahmed_Gabol",0.946057125251969
"Sardar_Sana_Ullah_Zehri",0.946057125251969
"Sardar_Shahnawaz_Khan",0.946057125251969
"Sardar_Zafar_Ullah_Khan_Laghari",0.946057125251969
"Shah_Fahad_Ansari",0.946057125251969
"Shah_Rehman",0.946057125251969
"Shaheem_Safdar",0.946057125251969
"Shaheryar_Khan",0.946057125251969
"Shahid_Bashir",0.946057125251969
"Shamshad_Sattar_Bachani",0.946057125251969
"Shamusddin_Panhwar",0.946057125251969
"Shaukat_Ali_Bajwa",0.946057125251969
"Shazia_Aurangzeb_Khan",0.946057125251969
"Sheikh_Muhammad_Iqbal",0.946057125251969
"Sher_Qanoos_Advocate",0.946057125251969
"Sidra_Saeed",0.946057125251969
"Sumaira_Mushtaq_Kharal",0.946057125251969
"Syed_Abdul_Qadir_Gillani",0.946057125251969
"Syed_Allauddin",0.946057125251969
"Syed_Azmat_Ali_Bukhari_Advocate",0.946057125251969
"Syed_Faisal_Raza_Abidi",0.946057125251969
"Syed_Ghulam_Mustafa_Shah_s_o_Syed_Sabbir_Ahmed_Shah",0.946057125251969
"Syed_Intikhab_Hussain_Shah",0.946057125251969
"Syed_Ishtiaq_Ul_Hassan_Gilani",0.946057125251969
"Syed_Javed_Ali_Shah_Jillani",0.946057125251969
"Syed_Sabtul_Haider_Bukhari",0.946057125251969
"Syeda_Sughra_Imam",0.946057125251969
"Talat_Iqbal_Mahessar",0.946057125251969
"Tariq_Yaqoob_Fateh_Muhammad",0.946057125251969
"Zulfiqar_Ali_Behan",0.946057125251969
"Zulfiqar_Bachani",0.946057125251969
"Abdul_Akbar_Khan",0.946057125251969
"Abdul_Razzaq_Raja",0.946057125251969
"Abdul_Waheed",0.946057125251969
"Ahmad_Shah_Khan",0.946057125251969
"Ahmed_Ali_Khosa",0.946057125251969
"Ajmal_Khan",0.946057125251969
"Alam_Zaib_Khan",0.946057125251969
"Ali_Gohar_Khan_Mahar",0.946057125251969
"Ali_Javed",0.946057125251969
"Ali_Muhammad_Khan_Mahar",0.946057125251969
"Altaf_Hussain_Virk",0.946057125251969
"Anwar_Saifullah_Khan",0.946057125251969
"Aurangzeb_Shaafi_Burki",0.946057125251969
"Ayaz_Imran",0.946057125251969
"Barrister_Mian_Amir_Hassan",0.946057125251969
"Bilawal_Bhutto_Zardari",0.946057125251969
"Ch__Ahmed_Mukhtar",0.946057125251969
"Ch__Manzoor_Ahmad",0.946057125251969
"Ch__Zeshan_Ilyas",0.946057125251969
"Ch_Ejaz_Ahmed_Cheema",0.946057125251969
"Chaudhary_Tasneem_Nasir",0.946057125251969
"Chaudhry_Abdul_Ghafoor_Khan",0.946057125251969
"Chaudry_Atif_Rafique",0.946057125251969
"Doctor_Muhammad_Rashid_Malik",0.946057125251969
"Dr__Fardos_Ashiq_Awan_",0.946057125251969
"Dr__Muhammad_Riaz",0.946057125251969
"Dr__Zafar_Chaudhary",0.946057125251969
"Dr_afsar_Ul_Mulk_Khan",0.946057125251969
"Ejaz_Ali_Khan_Shahani",0.946057125251969
"Engineer_Hamid_Iqbal_Khan",0.946057125251969
"Engineer_Muhammad_Tariq_Khattak",0.946057125251969
"Faisal_Sakhi_Butt",0.946057125251969
"Faraz_Hashmi",0.946057125251969
"Fazal_Rahman",0.946057125251969
"Fozia_Behram",0.946057125251969
"Ghulam_Ali_Nizamani",0.946057125251969
"Haji_Misar_Khan",0.946057125251969
"Haji_Rasool_Bux_Chandio",0.946057125251969
"Hayat_Ullah_Khan_Tareen",0.946057125251969
"Hina_Rabbani_Khar",0.946057125251969
"Iftikhar_Ahmed_Cheema_Advocate",0.946057125251969
"Imam_Ali_Samejo",0.946057125251969
"Jahangir_Badar",0.946057125251969
"Kakagi_Muhammad_Zahoor",0.946057125251969
"Kamal_Khan",0.946057125251969
"Kamran_Yousaf_Ghumman",0.946057125251969
"Khadeeja_Aamir",0.946057125251969
"Khawaja_Kaleem_Ud_Din_Koreja",0.946057125251969
"Khuwaja_Ghulam_Hussain",0.946057125251969
"Kiramatullah_Khan",0.946057125251969
"Mahesh_Kumar_Malani",0.946057125251969
"Makhdoom_Shahab-Ud-Din",0.946057125251969
"Makhdoom_Shahab_Ud_Din",0.946057125251969
"Makhdoom_Syed_Mustafa_Mehmood",0.946057125251969
"Malik_Asghar_Ali_Qaisar",0.946057125251969
"Malik_Muhammad_Amir_Dogar",0.946057125251969
"Malik_Niaz_Ahmad",0.946057125251969
"Meer_Dost_Muhammad_Mazari",0.946057125251969
"Mehmood_Hayyat_Khan_Alias_Tauchi_Khan",0.946057125251969
"Mian_Nasim_Mahmood_Hotiana",0.946057125251969
"Mir_Ghulam_Ali_Talpur",0.946057125251969
"Mir_Hazar_Khan_Bijarani_",0.946057125251969
"Mirza_Muhammad_Nasir_Bage",0.946057125251969
"Misbah_Ud_Din",0.946057125251969
"Mohammad_Moazim_Ali_Khan",0.946057125251969
"Mr__Makhdoom_Muhammad_Ameen_Faheem",0.946057125251969
"Mr__Peeral_Majeedano",0.946057125251969
"Muhammad_Ali_Sanul_Awan",0.946057125251969
"Muhammad_Asghar_Lal",0.946057125251969
"Muhammad_Farooq_Azam_Malik",0.946057125251969
"Muhammad_Hassan_Khan",0.946057125251969
"Muhammad_Khalid_Bashir_Tarnsporter",0.946057125251969
"Muhammad_Khan_Nadeem",0.946057125251969
"Muhammad_Moazam_Ali_Khan_Jatoi",0.946057125251969
"Muhammad_Nisar_Ahmad_Khan",0.946057125251969
"Muhammad_Shakeel_Ur_Rehman",0.946057125251969
"Muhammad_Tariq_Khan_Niazi",0.946057125251969
"Muhammad_Zaki_Chaudhary",0.946057125251969
"Muhammad_Zaki_Chaudhry",0.946057125251969
"Muhtarma_Ghanwa_Bhutto",0.946057125251969
"Munawar_Hayat_Abasi",0.946057125251969
"Mushtaq_Ahmad_Mohal__Advocate_High_Court_",0.946057125251969
"Nauman_Islam_Shaikh",0.946057125251969
"Nawab_Abdul_Ghani_Talpur",0.946057125251969
"Nawab_Malik_Amir_Muhammad_Khan",0.946057125251969
"Nawab_Mohammad_Yousif_Talpur",0.946057125251969
"Nawab_Muhammad_Yousaf_Talpur",0.946057125251969
"Nawabzada_Abdul_Qadir_Khan",0.946057125251969
"Noor_Naeem_Khan",0.946057125251969
"Peeral_Majeedano",0.946057125251969
"Pir_Bux_Jamot",0.946057125251969
"Qamar_Zaman_Kaira",0.946057125251969
"Qazi_Muhammad_Bashir",0.946057125251969
"Qurban_Ali_Kalwar",0.946057125251969
"Quttab_Din",0.946057125251969
"Raja_Muhammad_Iftikhar_Kayani",0.946057125251969
"Raja_Muhammad_Sana_Ul_Haq_Advocate",0.946057125251969
"Rao_Abdul_Ghaffar",0.946057125251969
"Rizwan_Ahmad_Hans",0.946057125251969
"Saathi_Ishaque_Advocate",0.946057125251969
"Sadiq_Ali_Memon",0.946057125251969
"Sajid_Ali_Bambhan",0.946057125251969
"Sajid_Hussain_Turi",0.946057125251969
"Sardar_Asif_Ahmad_Ali",0.946057125251969
"Sardar_Khurram_Latif_Khan_Khosa",0.946057125251969
"Sardar_Mir_Baz_Muhammad_Kha_Khetran",0.946057125251969
"Sardar_Muhammad_Gulzar_Abbasi",0.946057125251969
"Sardar_Mushtaq_Ahmed",0.946057125251969
"Sardar_Saleem_Haider_Khan",0.946057125251969
"Sardar_Wazir_Ahmed_Jogezai",0.946057125251969
"Sarfaraz_Rajar",0.946057125251969
"Sayed_Akhun_Zada_Chattan",0.946057125251969
"Shahid_Abbas",0.946057125251969
"Shahjahan_Ahmad_Bhatti",0.946057125251969
"Shahzad_Majeed",0.946057125251969
"Shahzada_Ghulam_Muhyuddin",0.946057125251969
"Shams_Panhwar",0.946057125251969
"Shaukat_Pervez_Khan",0.946057125251969
"Shazia_Marri",0.946057125251969
"Shazia_Tehmas_Khan",0.946057125251969
"Sheikh_Waqar_Ahmed_Advocate",0.946057125251969
"Sher_Muhammad_Balcoh",0.946057125251969
"Siddique_Akber",0.946057125251969
"Sumaira_Gul",0.946057125251969
"Syed_Abid_Hussain_Imam",0.946057125251969
"Syed_Abrar_Ali_Shah",0.946057125251969
"Syed_Ahmad_Ali_Shah",0.946057125251969
"Syed_Ameer_Ali_Shah_Jamot",0.946057125251969
"Syed_Anayat_Ali_Shah",0.946057125251969
"Syed_Asghar_Hussain",0.946057125251969
"Syed_Asif_Hashmi",0.946057125251969
"Syed_Hussain_Tariq",0.946057125251969
"Syed_Nasir_Ali_Shah_Alias_Syed_Abbas",0.946057125251969
"Syed_Tariq_Gilani",0.946057125251969
"Tariq_Mehmood_Bajwa",0.946057125251969
"Tasneem_Ahmed_Qureshi",0.946057125251969
"Aarif_Aziz_Sheikh",0.946057125251969
"Abdul_Berr",0.946057125251969
"Abdul_Ghafoor_Chaudhary",0.946057125251969
"Abdul_Habib_Memon",0.946057125251969
"Abdul_Qadir_Patel",0.946057125251969
"Abdul_Qudoos_Awan",0.946057125251969
"Abdul_Sattar_Bachani",0.946057125251969
"Abdul_Wahab_Barakzai",0.946057125251969
"Abdullah_Bloch",0.946057125251969
"Abid_Hussain_Sathi",0.946057125251969
"Abid_Ullah_Yousafzai",0.946057125251969
"Abrar_Azam",0.946057125251969
"Adeel_Ghulam_Mohy_Ud_Din",0.946057125251969
"Aftab_Alam",0.946057125251969
"Aftab_Shahban_Mirani",0.946057125251969
"Aijaz_Hussain_Jakhrani",0.946057125251969
"Akhtar_Javid_Khan",0.946057125251969
"Ali_Ahmed",0.946057125251969
"Ali_Jan_Mazari",0.946057125251969
"Ali_Muhammad_Sahito",0.946057125251969
"Ali_Muhammad_Sehto",0.946057125251969
"Aman_Ullah_Wald_Gul_Azad",0.946057125251969
"Amjad_Ali_Jutt",0.946057125251969
"Amjad_Yaqoub",0.946057125251969
"Arbab_Alamgir_Khan",0.946057125251969
"Arbab_Wazir_Ahmed_Memon",0.946057125251969
"Arif_Aziz_Shaikh",0.946057125251969
"Asad_Ullah_Khan",0.946057125251969
"Asghar_Ali_Jara",0.946057125251969
"Asif_Ali_Zardari",0.946057125251969
"Asif_Bashir",0.946057125251969
"Asma_Shahnawaz_Cheema",0.946057125251969
"Athar_Hassan_Khan_Gorchani",0.946057125251969
"Ayatullah_Durrani",0.946057125251969
"Ayub_Shah",0.946057125251969
"Azeem_Daultana",0.946057125251969
"Baber_Sultan_Jadoon",0.946057125251969
"Basharat_Ali_Wald_Faqir_Muhammad",0.946057125251969
"Begum_Shahnaz_Javed",0.946057125251969
"Bushra_Aitzaz_Ahsan",0.946057125251969
"Capt__Rtd__Rai_Ghulam_Mujtaba_Kharral",0.946057125251969
"Captain_Retired_Asad_Gill",0.946057125251969
"Ch__Ahmad_Mukhtar",0.946057125251969
"Ch__Hammad_Muhammad_Khan",0.946057125251969
"Ch__Iftikhar_Nazir",0.946057125251969
"Ch__Muhammad_Abdullah_Virk",0.946057125251969
"Ch_Iftikhar_Ahmed",0.946057125251969
"Ch_Muhammad_Saddique",0.946057125251969
"Ch_Muhammad_Saeed_Gujar",0.946057125251969
