"Candidate_ID","Betweenness"
"Mehmood_Ahmad",0
"Mir_Maqbool_Ahmed_Khosa",0
"Mirza_Mukhtar_Ali_Khan",0
"Mohammad_Jaffar",0
"Molana_Miraj_Ud_Din_Sirkani",0
"Molvi_Muhammad_Qasim",0
"Mufti_Abdul_Shakoor_Rizvi",0
"Muhammad_Awais_Siddiqi",0
"Muhammad_Fayaz",0
"Muhammad_Sajjad_Ali_Hamdi",0
"Muhammad_Siddiq_Rathore",0
"Muhammad_Tassaduq_Hussain",0
"Muhammad_Younus",0
"Niaz_Muhammad_Chandio",0
"Pir_Muhammad_Saeed_Ahmad_Nuqshbandi",0
"Pir_Syed",0
"Qari_Hafiz_Muhammad_Zawar_Bahadar",0
"Qazi_Shehzada_Sultan_Ul_Haq",0
"Rajab_Ali",0
"Rao_Azmat_Ullah_Khan",0
"Rashid_Imran_Khan",0
"Seikh_Muhammad_Akram",0
"Shad_Mohammad_Khan",0
"Shah_Muhammad_Owais_Noorani",0
"Tauqeer_Ahmed_Bajwa",0
"Wahid_Ali_Naqshband",0
"Mir_Abdul_Majid_Abro",0
"Mir_Abdul_Majid_Abroo",0
"Abdul_Nazeer",0
"Aurang_Sher",0
"Bakhtiar_Ahmed_Maitlo",0
"Dr_Babur_Zaheer_Uddin",0
"Muhammad_Farooq_Ali",0
"Muhammad_Sarwar_Bin_Pakistan",0
"Muhammad_Yousuf_Nawaz",0
"Sarfraz_Ahmed_Chandio",0
"Abdul_Akbar_Chitrali",0
"Abdul_Jameel_Khan",0
"Abdul_Majeed_Pathan_Advocate",0
"Abdul_Mateen_Akhondzada",0
"Abdul_Mustaan",0
"Akhtar_Mohammad",0
"Anwar_Ul_Haq_Butt",0
"Arshad_Mahmood_Baggu",0
"Asadullah_Bhutto",0
"Atta_Muhammad_Jafri",0
"Atta_Ur_Rahman",0
"Bakhtiar_Maani",0
"Basheer_Ahmed_Mandai",0
"Ch__Ansar_Mahmood",0
"Ch_Manzoor_Hussain",0
"Ch_Zahid_Imran_Korotana",0
"Chaudhary_Bashir_Ahmed",0
"Chaudhery_Asghar_Ali_Gujjar",0
"Chaudhry_Ihsan_Ali",0
"Chaudhry_Sajid_Ali_Chadhar",0
"Choudhry_Abdul_Rehman_Ranga",0
"Choudhry_Muhammad_Anwar",0
"Doctor_Muhammad_Anwar_Shah",0
"Dr__Abdul_Rehman_Ranjha",0
"Dr_Mairaj_Ul_Huda_Siddiqui",0
"Dr_Muhammad_Abdullah",0
"Dr_Muhammad_Arshad_Shahid",0
"Dr_muhammad_Ashraf",0
"Dr_Muhammad_Ubaid_Ullah_Gohar",0
"Engineer_Muhammad_Azeem_Randhawa",0
"Farid_Ahmed_Piracha",0
"Farooq_Ahmad_Chatha",0
"Fazale_Subhan",0
"Gul_Nawaz_Khan",0
"Gulab_Baloch",0
"Habib_Ullah_Cheema",0
"Habib_Ur_Rehman_Abbasi",0
"Hafiz_Khalid_Rauf",0
"Hafiz_Muhammad_Tahir_Aslam",0
"Hafiz_Nasrullah",0
"Hafiz_Salman_Butt",0
"Hafiz_Zubair_Ahmad",0
"Haji_Abdul_Aziz",0
"Haji_Muhammad_Irshad_Mund",0
"Haji_Muhammad_Khalid",0
"Haji_Muhammad_Ramzan",0
"Hameed_u_Deen_Awan",0
"Haroon_Ur_Rasheed_Nizami_Advocate",0
"Hikmat_Khan",0
"Hizbullah_Jhakro",0
"Israr_Ahmed_Sheikh",0
"Israr_Ullah",0
"Jaffer_Ali_Nizamani",0
"Khalid_Mahmood_Virk",0
"Khalid_Mehmood_Mirza",0
"Khawaja_Muhammad_Waqar_Khan",0
"Khuda_Dino",0
"Maehrullah_Khan",0
"Major_r_Muhammad_Ghulam_Sarwar",0
"Major_Retired_Haq_Daad_Ali_Khan",0
"Maulana_Abdul_Malik",0
"Mehrab_Ali",0
"Mian_Asad_Ullah",0
"Mian_Muhammad_Ibhrahim",0
"Mian_Muhammad_Younis",0
"Mian_Mukhtar_Ahmad",0
"Mian_Saleem_Akbar",0
"Mohammad_Awais_Ghumman",0
"Mohammad_Laeeque_Khan",0
"Mohammad_Tariq_Javed_Dar",0
"Mr_Niamatullah_Khan",0
"Muhammad_Arshad_Khan",0
"Muhammad_Farooq_Sheikh",0
"Muhammad_Hanif_Chaudhary",0
"Muhammad_Haq_Nawaz_Khan_Durani",0
"Muhammad_Husain_Mehenti",0
"Muhammad_Ibraheem",0
"Muhammad_Iqbal_Khalil",0
"Muhammad_Irshad_Anwar",0
"Muhammad_Mashal_Khan",0
"Muhammad_Rafique_Nizami_Advocate",0
"Muhammad_Rasool",0
"Muhammad_Sadiq_Malik",0
"Muhammad_Saeed_Khan",0
"Muhammad_Tasleem_Iqbal",0
"Muhammad_Younis_Khattak",0
"Mumtaz_Hussain_Sahto",0
"Naseer_Ahmad",0
"Naveed_Zafar_Shah",0
"Professor_Muhammad_Ibrahim_Khan",0
"Qari_Muhammad_Asif_Gujjar",0
"Rai_Muhammad_Akram_Khan",0
"Raj_Muhammad",0
"Raja_Muhammad_Jawwad",0
"Raja_Muhammad_Nawaz_Kayani",0
"Rana_Javed_Iqbal",0
"Rana_Muhammad_Adnan_Khan",0
"Rana_Zahid_Farooq",0
"Rashid_Nasim",0
"Raza_Ahmed_Shah",0
"Riaz_Ahmad_Bhulla_Advocate",0
"Riaz_Ali_Kazmi",0
"Rizwan_Ahmed",0
"Sabir_Hussain_Awan",0
"Sahib_Zada_Haroon_Ur_Raheed",0
"Sami_Ullah_Jan",0
"Sardar_Riaz_Ahmad_Khan",0
"Sardar_Zafar_Hussain_Khan",0
"Sarfraz_Ahmad_Khan",0
"Shahib_Zada_Muhammad_Yaqub",0
"Sheikh_Muhammad_Mushtaq",0
"Shoukat_Ali_Shaikh",0
"Solat_Majeed_Satti_Advocate",0
"Sultan_Muhammad",0
"Syed_Attaullah_Shah",0
"Syed_Mehr_Hassan_Gillani",0
"Syed_Mohammad_Faheem",0
"Syed_Muhammad_Bilal",0
"Tahir_Siraj",0
"Taj_Muhammad_Khan",0
"Tariq_Javeed_Janjua",0
"Tashkeel_Ahmed_Siddiqui",0
"Taufeequddin_Siddiqui",0
"Uzair_Latif",0
"Waheed_Akhtar",0
"Waleed_Nasir_Choudhary",0
"Yahya_Bakhtiar",0
"Zafar_Jamal_Khan_Advocate",0
"Zahid_Mohibullah_Khan_Advocate",0
"Zahid_Saeed",0
"Zahoor_Ahmad_Watto",0
"Zar_Noor_Afridi",0
"Zubair_Ahmad_Gondal",0
"Zubair_Farooq_Khan",0
"Abd_Ur_Rasheed",0
"Abdul_Fatah_Pathan",0
"Abdul_Hameed_Alias_Arfan",0
"Abdul_Jamil_Khan",0
"Abdul_Kabeer",0
"Abdul_Razzaq_Khalil",0
"Abdul_Waheed_Akhtar",0
"Afifa_Athar",0
"Afrasiab_Khattak",0
"Ahktar_Hussain",0
"Ahmad_Jamil_Rashid",0
"Akbar_Ali_Khan",0
"Akhtar_Hussain_Qureshi",0
"Altaf_Ahmad_Khan",0
"Ameer_Ul_Azeem",0
"Amir_Mahmood_Cheema",0
"Amir_Siddiqui",0
"Anam_Hamza",0
"Anwar_Ul_Haq",0
"Asad_Ullah",0
"Asim_Muneer",0
"Aslam_Khan",0
"Atif_Imran",0
"Atta_Ullah_Hameed",0
"Azhar_Ul_Haq",0
"Babar_Rashid",0
"Bakht_Jehan_Khan",0
"Ch__Abid_Hussain",0
"Chaudhary_Abdul_Sattar",0
"Chaudhary_Asadullah",0
"Chaudhry_Irfan_Aslam",0
"Chaudry_Muhammad_Shoukat",0
"Chaudry_Zulfiqar_Advocate",0
"Dedar_Hussain_Behrani",0
"Dr_Atta_Ur_Rehman",0
"Engr_Muhammad_Sikandar_Asad",0
"Faiz_Miran",0
"Fazal_Ahmed",0
"Fazal_Subhan",0
"Fazal_Ur_Rehman_Niazi",0
"Ghanzanfar_Ali_Bajwa",0
"Ghazan_Iqbal",0
"Hafiz_Aqib_Ismail",0
"Hafiz_Muhammad_Arshad",0
"Hafiz_Nasrullah_Aziz",0
"Haji_Sami_Ullah",0
"Hameed_Ud_Din_Awan",0
"Hammad_Hasan_Lashari",0
"Hashmat_Khan",0
"Hizabullah_Jakhro",0
"Iftikhar_Ahmad_Shaikh",0
"Iftikhar_Nadeem",0
"Imdad_Khan",0
"Imran_Shafiq_Advocate",0
"Imtiaz_Ahmed",0
"Inayat_Ur_Rehman",0
"Iqbal_Khan",0
"Jahangir_Ahmad",0
"Jamal_d_Din",0
"Kamran_Aziz_Ghauri",0
"Kamran_Malik",0
"Kashif_Azam",0
"Khalid_Khan_Yousafzai",0
"Khalid_Mahmood_Mirza",0
"Mahmood_Urf_Mahmood_Illahi",0
"Mairaj_Ul_Huda_Siddiqui",0
"Malik_Abdul_Aziz",0
"Malik_Ghulam_Mohiuddin",0
"Malik_Mateeullah",0
"Malik_Muhammad_Naeem_Haider",0
"Mamtaz_Hussain",0
"Manzoor_Hussain",0
"Maulana_Abdul_Akbar_Chitrali",0
"Maulana_Mehboob_Janan",0
"Maulana_Muhammad_Ismail",0
"Mian_Mohammad_Aslam",0
"Mian_Muslim_Pervaiz",0
"Mir_Muhammad_Baldi",0
"Miraj_Ul_Huda_Siddiqui",0
"Mohtarma_Zaiba_Basharat",0
"Mudassar_Ahmad_Shah",0
"Mufti_Muhammad_Imtiaz_Marwat",0
"Muhammad_Ahmad_Raza",0
"Muhammad_Anwar_Khan",0
"Muhammad_Arif_Gujjar",0
"Muhammad_Arslan_Khan_Khakwani",0
"Muhammad_Ashique",0
"Muhammad_Asim_Khan",0
"Muhammad_Azeem_Tahir_Randhawa",0
"Muhammad_Babar_Khan",0
"Muhammad_Ejaz_Malik",0
"Muhammad_Faisal_Bin_Zair",0
"Muhammad_Hanif_Khan",0
"Muhammad_Ibrahim_Khan",0
"Muhammad_Irfan_Ullah",0
"Muhammad_Ishaq_Khan",0
"Muhammad_Islam",0
"Muhammad_Jabir",0
"Muhammad_Javed_Kasori",0
"Muhammad_Kashif_Chaudhry",0
"Muhammad_Kashif_Gujjar",0
"Muhammad_Musa",0
"Muhammad_Nasir_Nadeem_Gujjar",0
"Muhammad_Rehmat_Ullah_Watto",0
"Muhammad_Safdar_Iqbal",0
"Muhammad_Sami_Ul_Qazi",0
"Muhammad_Shabir_Khanzada",0
"Muhammad_Shahid_Abbas",0
"Muhammad_Sufyan_Abbasi",0
"Muhammad_Tahir_Malik",0
"Muhammad_Tariq_Javed",0
"Muhammad_Tauseef",0
"Muhammad_Umar_Farooq",0
"Muhammad_Usama_Razi_Khan",0
"Muhammad_Waris",0
"Muhammad_Yousaf_Khan",0
"Muhmmad_Mudabbar_Siddique",0
"Mumtaz_Hussain",0
"Munam_Zafar_Khan",0
"Munir_Ahmed_Anjum",0
"Mussawair_Shah",0
"Naeem_Ullah",0
"Naeem_Ur_Rehman_Khan",0
"Nageena",0
"Naheem_Ur_Rehman_Khan",0
"Naveed_Ali_Baig",0
"Noor_Ali",0
"Qamar_Zaman_Cheema",0
"Qari_Saeed_Ahmad",0
"Qasim_Mehmood",0
"Raja_Sajid_Sharif",0
"Rana_Abdul_Waheed",0
"Rana_Muhammad_Afzal",0
"Rana_Muhammad_Sikandar_Azam_Khan",0
"Rasheed_Ahmad",0
"Rashid_Farooq",0
"Rustam_Ali_Saqi",0
"Safia_Khanum",0
"Sahibzada_Haroon_u_Rasheed",0
"Saif_Ud_Din",0
"Sakeena",0
"Salman_Ahmed",0
"Samina_Saeed",0
"Sardar_Abdul_Razaq",0
"Sardar_Karam_Khan",0
"Shafiq_Ahmad_Rouf",0
"Shakeela",0
"Shamas_Ur_Rehman",0
"Sharaf_Ud_Din",0
"Sheikh_Muhammad_Afzaal_Shaheen",0
"Shiekh_Usman_Farooq",0
"Shiraz_Khan_Jadoon",0
"Shoukat_Ali_Bhatti",0
"Siraj_Ul_Haq",0
"Sufi_Khalique_Ahmad_Butt",0
"Sultan_Ahmed_Lashari",0
"Syed_Abdul_Rasheed",0
"Syed_Ahmad",0
"Syed_Arif_Shirazi",0
"Syed_Ghaffar",0
"Syed_Ihsan_Ullah_Waqas",0
"Syed_Tariq_Hussain_Shah_Sherazi",0
"Syed_Umer_Farooq",0
"Syed_Ziaullah_Shah_Bukhari",0
"Tahir_Majeed",0
"Tahir_Mehmood_Butt",0
"Talib_Jan",0
"Tariq_Mateen",0
"Tasheen",0
"Tasnim_Khurshid",0
"Tofiq_Ul_Din_Siddiqui",0
"Tohfa_Dastgir_Ahmad",0
"Umar_Farooq_Kanju",0
"Umar_Gul",0
"Zabeeh_Ullah_Balgan",0
"Zafar_Ali",0
"Zafar_Hussain_Khan",0
"Zaheer_Babar",0
"Zaheer_Ud_Din_Jatoi",0
"Zubair_Ahmed_Gondal",0
"Zubair_Khadim",0
"Zulifqar_Ali_Ahmad",0
"Majida_Abro",0
"Muhammad_Faiq",0
"Abdul_Nabi",0
"Abdul_Nasir",0
"Abdul_Qadir_Luni",0
"Abdul_Sadiq",0
"Abdul_Wahid",0
"Abul_Khair_Muhammad_Zubair",0
"Ameer_Ullah",0
"Arman_Ahmed",0
"Azizullah_Satakzai",0
"Faaiz_Mehmood",0
"Faiz_Ul_Hassan",0
"Fazal_Muhammad_Kakar",0
"Ghous_Baksh_Fareed",0
"Gul_Naseeb_Khan",0
"Hafiz_Ahmed_Ali",0
"Hafiz_Muhammad_Muzaffar",0
"Haji_Naseem_Shah",0
"Ishfaq_Ahmad",0
"Islam_Noor",0
"Khalil_Ahmad",0
"m_Ajmal_Qadri",0
"m_Esa",0
"m_Iqbal",0
"Mahmood_Ahmed_Qadri",0
"Malik_Amjad_Kakar",0
"Mher_Ullah",0
"Mohammad_Ismail_Buledi",0
"Moheb_Ullah",0
"Mufti_Syed_Zain_Ul_Abidin",0
"Muhammad_Bashir_Yousaf",0
"Muhammad_Dawood",0
"Muhammad_Ishtiaq_Khan_Jadoon",0
"Muhammad_Jan",0
"Muhammad_Khalid_Shakir",0
"Muhammad_Maroof",0
"Muhammad_Rizwan_Sheikh",0
"Muhammad_Sadiq_Serani",0
"Noor_Ahmad_Sial",0
"Rao_Azmat_Ullah",0
"Shafi_Ud_Din",0
"Shafi_Ullah",0
"Shaheen_Iqbal",0
"Shuja_Al_Malik",0
"Zubair_Ahmad",0
"Abd_Ul_Ghafoor",0
"Abdul_Haleem",0
"Abdul_Majeed_Anwar",0
"Abdul_Majeed_Hazarvi",0
"Abdul_Qayoom",0
"Abdul_Quyyum",0
"Abdul_Salam",0
"Abdul_Samad_Son_of_Muhammad_Yousuf",0
"Abdul_Wajid_Hussain",0
"Abdullah_Ahmed",0
"Abdur_Rahim_Khan",0
"Abu_Bakar_Brohi",0
"Adnan_Bin_Abdul_Aziz",0
"Agha_Syed_Muhammad_Ayyoob",0
"Ahmad_Mujeeb_Aslam",0
"Ahmed_Naseer",0
"Akhunzada_Irfan_Ullah_Shah",0
"Akram_Khan_Durrani",0
"Allama_Abdul_Raoof_Rabbani",0
"Amin_Ullah",0
"Aneela",0
"Arbab_Kamal_Ahmad",0
"Asad_Mahmood",0
"Asad_Mehmood",0
"Asghar_Ali_Nasir",0
"Asjad_Mahmood",0
"Asmat_Ullah",0
"Attaul_Haq",0
"Azam_Khan",0
"Ch_Waseem_Ahmed",0
"Engineer_Tahir_Iqbal_Orakzai",0
"Fakharul_Hassan",0
"Farooq_Hussain_Shah",0
"Fazal_Ali",0
"Fazal_Ur_Rehman",0
"Fazlullah",0
"Ghulam_Mohammad_Sadiq",0
"Gohar_Ali",0
"Gohar_Mohammad_Khan_Bangesh",0
"Gohar_Muhammad_Khan_Bangash",0
"Hafiz_Abdul_Qadeer",0
"Hafiz_Abdul_Razzak",0
"Hafiz_Abdul_Wadood",0
"Hafiz_Hamdullah",0
"Hafiz_Mahmood_Ul_Hassan",0
"Hafiz_Muhammad_Afzaal",0
"Hafiz_Muhammad_Azam",0
"Hafiz_Muhammad_Jameel_Ahmed",0
"Hafiz_Muhammad_Saeed",0
"Hafiz_Muhammad_Zubair",0
"Hafiz_Shahzad_Bashir",0
"Hajan_Khan_Leghari",0
"Haji_Abdul_Rasheed_Khan_Bhatti",0
"Haji_Ghulam_Ali",0
"Haji_Mangey_Khan_Rahija",0
"Haji_Manzoor_Ahmed_Mengal",0
"Hakeem_Muhammad_Asaad",0
"Hameed_Ullah_Jan_Afridi",0
"Hidayat_Ur_Rehman",0
"Ihsan_Ul_Haq",0
"Ijaz_Ul_Haq",0
"Ilhaj_Pervaiz_Khan_Khattak",0
"Imdad_Ullah_Yousafzai",0
"Ishfaq_Ullah_Khan",0
"Kaleem_Ullah_Khan",0
"Khalid_Mobeen",0
"Khalid_Waleed",0
"Kifayat_Ullah",0
"Liaq_Muhammad_Khan",0
"Makhdoom_Zada_Syed_Muhammad_Zakaria_Shah",0
"Malik_Gulfraz_Ahmad_Faraz",0
"Malik_Naveed_Ahmed_Advocate",0
"Malik_Qadir_Bukhsh",0
"Malik_Zafar_Borrana_Sahab",0
"Maulana_Abdul_Ghafar_Tauhadi",0
"Maulana_Abdullah_Ahmad",0
"Maulana_Abdur_Rashid",0
"Maulana_Fazli_Azeem",0
"Maulana_Haleem_Ur_Rahman",0
"Maulana_Muhammad_Gohar_Shah",0
"Maulana_Nizam_Ud_Din",0
"Maulana_Shirin_Muhammad",0
"Maulvi_Mohammad_Abdullah_Jatak",0
"Mehboobullah_Jan_Baqi",0
"Mir_Baz_Muhammad_Marri",0
"Mir_Hussain",0
"Misbah_Ud_Din_Wald_e_Ahmad_Din",0
"Misbahul_Alam",0
"Mohammad_Akram_Khan",0
"Mohammad_Ibrahim_Jatol",0
"Molana_Abdul_Ghafoor_Haideri",0
"Molana_Ameer_Zaman",0
"Molana_Fazal_Ur_Rehman",0
"Molana_Muhammad_Gohar_Shah",0
"Molana_Muhammad_Iqbal_Rasheed",0
"Molana_Muhammad_Sabir_Aarfi",0
"Molana_Qamar_Din",0
"Mollana_Ghulam_Qadir_Qasmi",0
"Molvi_Mohammad_Ishaque_Laghari",0
"Molvi_Muhammad_Saleh_Alhadad",0
"Moulana_Abdul_Ghafoor_Haideri",0
"Moulana_Abdul_Malik",0
"Moulana_Abdul_Naeem_Nomani",0
"Moulana_Hafiz_Sana_Ullah",0
"Moulana_Mohammad_Khan_Sherani",0
"Moulana_Muhammad_Yakoob_Mahar",0
"Moulana_Noor_Ul_Haq",0
"Moulvi_Agha_Muhammad",0
"Mualana_Muhammad_Qasim",0
"Mufti_Abdul_Shakoor",0
"Mufti_Faizul_Haq",0
"Mufti_Kifayat_Ullah",0
"Mufti_Nazir_Ahmed_Umrani",0
"Mufti_Taj_Ud_Din_Rabani",0
"Muhammad_Abdullah",0
"Muhammad_Akbar_Tabani",0
"Muhammad_Arif_Wald_Meer_Azam_Khan",0
"Muhammad_Ayaz_Chaudhary",0
"Muhammad_Ayub",0
"Muhammad_Hafeezur_Rahman",0
"Muhammad_Nabi",0
"Muhammad_Naseef_Awan",0
"Muhammad_Rafique_Abid_Alwi",0
"Muhammad_Riaz_Shaheen",0
"Muhammad_Saeed_Jan",0
"Muhammad_Safdar",0
"Muhammad_Safi_Ullah",0
"Muhammad_Saleh_Indhar",0
"Muhammad_Sardar",0
"Muhammad_Shah_Zaman",0
"Muhammad_Sharif_Sadwani_Mazari",0
"Muhammad_Sufyan_Muavia",0
"Muhammad_Tahir_Siddique",0
"Muhammad_Talha_Mahmood",0
"Muhammad_Usman_Badini",0
"Muhammad_Uzair_Jagirani",0
"Muhammad_Zakriya",0
"Muhammad_Zubair_Abbasi",0
"Mulana_Ain_u_Din_Shaker",0
"Mulana_Muhammad_Abdul_Majeed_Farooqe",0
"Musammir_Shah",0
"Mushtaq_Ahmad",0
"Niyaz_Ali",0
"Nizam_Din",0
"Nizam_Ud_Din_Lehri",0
"Nizamuddin",0
"Noor_Muhammad_Shah",0
"Obaid_Ullah",0
"Obaid_Ur_Rehman",0
"Pir_Muhammad_Aqal_Shah",0
"Pir_Syed_Alamzeb_Shah",0
"Qaiser_Khan",0
"Qari_Abdul_Aziz",0
"Qari_Attique_Ur_Rehman",0
"Qari_Khalil_Ur_Rehman",0
"Qari_Mohammad_Yousif",0
"Qari_Muhammad_Safdar_Javed",0
"Qari_Muhammad_Shair_Ali",0
"Raheem_Ullah",0
"Rashid_Ahmad_Khan",0
"Rashid_Mahmood_Soomro",0
"Rashid_Mehmood_Soomro",0
"Saad_Sultan",0
"Saeed_Ahmad_Awan",0
"Safeer_Alam",0
"Sahabzada_Hafiz_Aziz_Ur_Rehman_Darkhuwasti",0
"Saida_Jan",0
"Saif_Ullah_Saifi",0
"Saif_Ur_Rehman_Rashidi",0
"Saifullah_Khalid",0
"Salah_Ud_Din",0
"Salahuddin_",0
"Saleem_Ullah",0
"Sardar_Ibrar_Khan",0
"Shafqat_Rehman",0
"Shahzane_Khan",0
"Shamsuddin",0
"Shuja_Ul_Mulk",0
"Siraj_Ud_Din",0
"Sultan_Ahmad",0
"Syed_Abdul_Wadood_Azad",0
"Syed_Haroon_Sultan_Bukhari",0
"Syed_Muhammad_Athar",0
"Syed_Qasim_Shah",0
"Syed_Sami_Ullah",0
"Tanveer_Rasool_Qureshi",0
"Tariq_Sultan",0
"Tipu_Sultan",0
"Umer_Ali",0
"Zafarullah_Khan_Gichki",0
"Zahid_Akram_Durrani",0
"Zia_Ur_Rehman_Tamimi",0
"Fakhar_Ul_Din",0
"Fathe_Muhammad",0
"Ghazanfar_Aziz",0
"Hussain_Ahmed_Madni",0
"Muhammad_Tasadduq",0
"Noor_Alam",0
"Saddam_Ul_Haq",0
"Zia_Ur_Rehman_Amazai",0
"Abdul_Basit",0
"Hazoor_Baksh",0
"Ijaz_Ahmad",0
"Ikhtiar_Ahmed",0
"Mir_Muhammad_Ali_Reki_Baloch",0
"Muhammad_Jawad",0
"Nawab_Zada_Shahzain",0
"Aizaz_Haider",0
"Baqa_Muhammad",0
"Ahmed_Noonari",0
"Zeeshan",0
"Abdullah_Mangi",0
"Aijaz_Ahmed_Sanjrani",0
"Allama_Muhammad_Hasnain_Arif",0
"Asghar_Ali_Mubarik",0
"Darban_Ali_Jaffry",0
"Ehsan_Ullah_Khan_Baluch",0
"Ghulam_Hussain",0
"Hakeem_Muhammad_Tufail",0
"Hakeem_Syed_Jaffar_Hussain_Bukhari",0
"Khair_Mohammad",0
"Khuwaja_Aftab_Ali_Jaafri",0
"Maqsood_Ali_Domki",0
"Molana_Moula_Bux_Murtazai",0
"Muhammad_Askari_Ul_Hidayat",0
"Muhammad_Hussain_Karimi",0
"Muhammad_Ismail_Jaffery",0
"Muhammad_Sarwer",0
"Mukhtar_Ahmed_Chandio",0
"Rasool_Bux_Shah",0
"Shumaila_Bibi",0
"Syed_Asghar_Abbas_Zaidi",0
"Syed_Basheer_Ahmed_Shah_Naqvi",0
"Syed_Muhammad_Hassan_Zaidi",0
"Zaheer_Abass_Hajano",0
"Dr_Sarfraz_Ahmad_Cheema",0
"Syed_Ghulam_Abul_Hassan_Shah",0
"Wajid_Hussain_Mughal",0
"Syed_Muhammad_Mafooz_Mushadi",0
"Ali_Muhammad",0
"Masood_Ahmed",0
"Zaeem_Ud_Din_Abid",0
"Essa_Khan",0
"Gul_Meer_Khan",0
"Gulab_Khan",0
"Gull_Meer_Khan",0
"Hakeem_Khan",0
"Alhaaj_Choudhry_Zulfiqar_Ali",0
"Badshah_Rawan",0
"Mohsin_Faraz",0
"Muhammad_Ebrahim_Ali",0
"Sohail_Wahab",0
"Aasia_Ishaq",0
"Abdul_Jalil_Bazai",0
"Abdul_Kareem",0
"Abdul_Khalid",0
"Abdul_Majeed_Chohan",0
"Abdul_Qadeer_Khan",0
"Abdul_Qadir_Solangi",0
"Abdul_Rasheed_Godil",0
"Abdul_Salam_Ansari",0
"Abdul_Sattar_Chaudhary",0
"Abdul_Sattar_Jatoi",0
"Abdul_Waseem",0
"Abdul_Waseem_Khan_Ghouri",0
"Adbul_Rashid_Godil",0
"Advocate_Sikandar_Ali_Keerio",0
"Advocate_Zulfiqar_Ali_Qazi",0
"Afaq_Shafqat",0
"Aftab_Ahmed_Rajput",0
"Aftikhar_Akbar_Randhawa",0
"Agha_Muhammad_Ali_Khan",0
"Agha_Muhammad_Naved",0
"Ahmed_Ali_Buriro",0
"Ahmed_Gabol",0
"Ahmed_Saleem_Siddiqui",0
"Alam_Dar_Hussain_Shah",0
"Alama_Syed_Farman_Raza_Abidi",0
"Alambardar_Hussain_Rizvi",0
"Ali_Muhammad_Memon",0
"Amin",0
"Aminul_Haque",0
"Anwar_Ali_Khan",0
"Anwer_Sial_Bhai_",0
"Arbab_Abdul_Ghani_Kasi",0
"Arif_Jamal",0
"Arshad_Abdullah_Vohra",0
"Arshad_Iqbal",0
"Arshad_Mahmood_Rabbani",0
"Asad_Ullah_Shah",0
"Asghar_Ali_Parhiar",0
"Asghar_Ali_Parhiar_Advocate",0
"Ashfaq",0
"Atta_Shaikh_Advocate",0
"Aziz_Ullah_Marwat",0
"Babar_Siraj_Mirza",0
"Basir_Ahmad",0
"Begum_Tahira_Asif",0
"Bilal_Hussain",0
"Bisma_Asif",0
"Ch__Hamid_Ali_Wahla",0
"Ch__Muahmmad_Shabbir_Kamboh",0
"Ch__Muhammad_Safdar_Jamna",0
"Ch__Muhammad_Suleman_Gujar",0
"Ch__Zafar_Iqbal",0
"Ch_Abdul_Qayyum_Bajwa_Advocate",0
"Ch_Khalid_Hussain_Bhatti_Advocate",0
"Chaudhry_Iftikhar_Ahmed_Siddhu_Advocate",0
"Chaudhry_Javed_Sarwar",0
"Chaudhry_Munawar_Hafeez",0
"Choudhary_Anwar_Ali_Gill_Advocate",0
"Choudhary_Muhammad_Ilyas",0
"Dev_Das",0
"Dildar_Ahmed_Khaskheli",0
"Doctor_Asif_Rafique",0
"Doctor_Hafiz_Mohammad_Sarwar_Joyia",0
"Dr__Abdul_Qadir_Khanzada",0
"Dr__Ejaz_Hussain",0
"Dr__Farooq_Sattar",0
"Dr__K_s__Mujahid_Khan_Baloch",0
"Dr__Khalid_Maqbool_Siddiqui",0
"Dr__Lala_Rukh_Mustafa",0
"Dr__Muhammad_Ayoub_Shaikh",0
"Dr__Muhammad_Farooq_Sattar",0
"Dr__Mumtaz_Ali_Chandio",0
"Dr__Taj_Hussain_Fani",0
"Dr_Abdul_Razaque_Lashari",0
"Dr_imam_Bux_Khilji",0
"Dr_Muhammad_Musa_Advocate",0
"Dr_nadeem_Ehsan",0
"Dr_Zaib_Un_Nisa",0
"Engineer_Afridi",0
"Engineer_Muhammad_Zakir",0
"Fahmida_Shah_Bukhari",0
"Faiz_Muhammad",0
"Farhan_Chishti",0
"Farhat_Muhammad_Khan",0
"Farkhanda_Khalid",0
"Farrukh_Hussain",0
"Fayyaz_Ali",0
"Fazal_Ul_Rehman",0
"Feroz_Khan",0
"Fouzia_Hameed",0
"Ghaman",0
"Ghazanfar_Anjum_Yousafzai_Advocate",0
"Ghazi_Salahuddin",0
"Ghulam_Akber_Mallah",0
"Ghulam_Asghar_Rind",0
"Ghulam_Farooq_Shahwani",0
"Ghulam_Muhammad_Rajoka",0
"Ghulam_Murtza_Solangi",0
"Ghulam_Mustafa_Sumsam_Qureshi",0
"Ghulam_Yasin",0
"Gulzar_Ali_Mugheri",0
"Habibullah_Khan",0
"Hafeezuddin",0
"Hafiz_Muhammad_Hanif",0
"Haji_Muhammad_Saeed_Arian",0
"Hamid_Mehmood",0
"Hassan_Sabir",0
"Heer_Soho",0
"Hubdar_Ali",0
"Humayu_Usman",0
"Hussain_Bakhsh_Panhwar",0
"Iftikhar_Mughal",0
"Imran_Khan_Rajput",0
"Imtiaz_Ali",0
"Imtiaz_Ali_Lakho",0
"Inayat_Ali_Rind",0
